,f_1,f_2,R_x
116,17.560965630114566,205,9-3-1-23-14-11-17-22-0-13-6-15*17-22*16-10-21-6*28-25-11*22-19*3-9-23-14-20-7-16-6-5*24-14-7-27-10-15*0-22*1-3-24-4-7-25-0-18-22-19-12-8*0-26-8-12-19-17-28-16-27-29-2-7*10-2*18-22*
97,17.604658639233108,204,9-1-3-11-17-22-0-18-13-6-15*17-19*29-10-6*28-25-11*22-17*3-1-9-23-14-7-16-6-21*14-24-20-7-25-0-18-12-19*0-22*9-1-3-24-4-7-27-10-15*18-0-26-8-12-17-28-16-27-2-29*5-6-13-0-12-19*18-22*
117,17.60492167407061,203,9-3-1-23-14-11-17-22-0-13-6-15*17-22*16-10-21-6*28-25-11*22-19*9-23-14-20-7-16-6-5*24-14-7-27-10-15*0-22*1-3-24-4-7-25-0-18-22-19-12-8*0-26-8-12-19-17-28-16-27-29-2-7*10-2*18-22*
115,17.641074351180734,202,9-3-1-23-14-11-17-22-0-13-6-15*17-22*10-15*28-25-11*22-0-19*3-9-23-14-20-7-16-6-5*24-14-7-27-10-21-6*0-22*1-3-24-4-7-25-0-18-22-19-12-8*0-26-8-12-19-17-28-16-27-29-2-7*10-2*18-22*
118,17.65174187514613,198,9-3-1-23-14-11-17-22-0-13-6-15*17-22*16-10-21-6*28-25*22-19*9-23-14-20-7-16-6-5*24-14-7-27-10-15*0-22*1-3-24-4-7-25-0-18-22-19-12-8*0-26-8-12-19-17-28-16-27-29-2-7*10-2*18-22*
119,17.660655833528175,197,9-3-1-23-14-11-17-22-0-13-6-15*17-22*16-10-21-6*28-25*22-19*9-23-14-20-7-16-6-5*24-14-7-27-10-15*0-22*1-3-24-4-7-25-0-18-19-12-8*0-26-8-12-19-17-28-16-27-29-2-7*10-2*18-22*
120,17.73170446574702,196,9-1-23-14-11-17-22-0-13-6-15*17-22*16-10-21-6*28-25*22-19*9-23-14-20-7-16-6-5*24-14-7-27-10-15*0-22*1-3-24-4-7-25-0-18-19-12-8*0-26-8-12-19-17-28-16-27-29-2-7*10-2*18-22*
121,17.794715922375495,194,9-1-23-14-11-17-22-0-13-6-15*17-22*16-10-21-6*28-25*22-19*9-23-14-20-7-16-6-5*24-20-7-27-10-15*0-22*1-3-24-4-7-25-0-18-19-12-8*0-26-8-12-19-17-28-16-27-29-2-7*10-2*18-22*
114,17.821253214870236,191,9-1-14-11-17-22-0-13-6-15*17-22*10-15*28-25*22-0*3-9-23-14-20-7-25-0-18-22-19-12-8*24-14-7-27-10-21-6*0-22*1-3-24-4-7-16-6-5*0-26-8-12-19-17-28-16-27-29-2-7*10-2*18-22*
123,17.887537993920972,190,9-1-23-14-11-17-22-0-13-6-15*17-22*10-21-6*28-25*22-19*9-23-14-20-7-16-6-5*20-24-7-27-10-15*0-22*1-3-24-4-7-25-0-18-19-12-8*0-26-8-12-19-17-28-16-27-29-2-7*10-2*18-22*
122,17.89259410801964,188,9-1-23-14-11-17-22-0-13-6-15*17-22*10-21-6*28-25*22-19*9-23-14-20-7-16-6-5*24-20-7-27-10-15*0-22*1-3-24-4-7-25-0-18-19-12-8*0-26-8-12-19-17-28-16-27-29-2-7*10-2*18-22*
124,17.94403203179799,186,9-1-23-14-11-17-22-0-13-6-15*17-22*10-21-6*28-25*22-19*9-23-14-20-7-16-6-5*20-24-7-27-10-15*0-22*1-3-24-4-7-25-0-18-19-12*0-26-8-12-19-17-28-16-27-29-2-7*10-2*18-22*
125,17.949088145896656,184,9-1-23-14-11-17-22-0-13-6-15*17-22*10-21-6*28-25*22-19*9-23-14-20-7-16-6-5*24-20-7-27-10-15*0-22*1-3-24-4-7-25-0-18-19-12*0-26-8-12-19-17-28-16-27-29-2-7*10-2*18-22*
126,18.0469663315408,183,9-1-23-14-11-17-22-0-13-6-15*17-22*10-21-6*28-25*22-19*9-14-20-7-16-6-5*24-20-7-27-10-15*0-22*1-3-24-4-7-25-0-18-12-19*0-26-8-12-19-17-28-16-27-29-2-7*10-2*18-22*
127,18.06914893617021,181,9-1-14-11-17-22-0-13-6-10-15*17-22*10-15*28-25*22-19*9-23-14-7-27-10-21*24-20-7-16-6-5*0-22*1-3-24-4-7-25-0-18-12-19*0-26-8-12-19-17-28-16-27-29-2-7*15-10-2*18-22*
113,18.131985036240355,180,9-1-3-11-17-22-0-13-6-15*17-22*10-21-6*28-25*22-0*3-9-23-14-20-7-25-0-18-12-19*7-27-10-15*0-22*1-3-24-4-7-16-6-5*0-26-8-19-17-28-16-27-29-2-7-24*10-2*18-22*
130,18.137859480944588,175,9-1-23-14-11-17-22-0-13-6-15-10*17-22*10-15*28-25*22-19*9-23-14-7-27-10-21*24-20-7-25-0-18-12-19*0-22*1-3-24-4-7-16-6-5-21*0-26-8-12-17-28-16-27-29-2*15-2*18-22*
128,18.17389525368249,174,9-1-23-14-11-17-22-0-13-6-10-15*17-22*10-15*28-25*22-19*9-23-14-7-27-10-21*24-20-7-16-6-5*0-22*1-3-24-4-7-25-0-18-12-19*0-26-8-12-19-17-28-16-27-29-2*15-10-2*18-22*
131,18.19417816226327,173,9-1-23-14-11-17-22-0-13-6-15*17-22*10-15*28-25*22-19*9-23-14-7-27-10-21*24-20-7-25-0-18-12-19*0-22*1-3-24-4-7-16-6-5-21*0-26-8-12-17-28-16-27-29-2*15-2*18-22*
129,18.30775075987842,172,9-1-23-14-11-17-22-0-13-6-15-10*17-22*10-15*28-25*22-19*9-23-14-7-27-10-21*24-20-7-25-0-18-12-19*0-22*1-3-24-4-7-16-6-5*0-26-8-19-17-28-16-27-29-2*15-2*18-22*
132,18.339548749123217,171,1-23-14-11-17-22-0-13-6-15*17-22*10-15*28-25*22-19*9-23-14-7-27-10-21*24-20-7-25-0-18-12-19*0-22*1-3-24-4-7-16-6-5-21*0-26-8-12-17-28-16-27-29-2*15-2*18-22*
135,18.421557166238017,170,1-3-23-14-7-27-10-21*17-22*10-15*28-25*22-19*9-23-14-11-17-22-0-13-6-15*20-7-25-0-18-12-19*0-22*9-1-24-4-7-16-6-5-21*0-26-8-12-17-28-16-27-29-2*15-2*18-22*
134,18.486702127659573,169,1-23-14-11-17-22-18-0-13-6-15*17-22*10-15*28-25*22-19*9-23-14-7-27-10-21*20-7-25-0-18-12-19*0-22*1-3-24-4-7-16-6-5-21*0-26-8-12-17-28-16-27-29-2*15-2*18-22*
133,18.528846153846157,168,1-23-14-11-17-22-0-13-6-15*17-22*10-15*28-25*22-19*9-23-14-7-27-10-21*20-7-25-0-18-12-19*0-22*1-3-24-4-7-16-6-5-21*0-26-8-12-17-28-16-27-29-2*15-2*18-22*
99,18.53916296469488,167,9-1-3-14-11-17-22-0-13-6-5*17-22*6-10-15*28-25*22-0*3-23-14-7-27-10-15*20-7-28-25-0-18*0-22*3-1-24-4-7-16-6-21-5*0-26-8-12-19-17-28-16-27-29-2*10-2*18-22*
112,18.599222585924714,166,23-9-1-3-11-17-22-0-13-6*17-22*6-10-15*28-25*22-0*3-9-23-14-20-7-25-0-18-12-19*7-27-10-15*0-22*3-1-24-4-7-16-6-21-5*0-26-8-12-19-17-28-16-27-29-2*10-2*18-22*
100,18.622398877718027,165,9-1-3-14-11-17-22-0-13-6-5*17-22*6-15*28-25*22-0*3-23-14-7-27-10-15*20-7-28-25-0-18*0-22*3-1-24-4-7-16-6-21-5*0-26-8-12-19-17-28-16-27-29-2*10-2*18-22*
84,18.64531213467384,164,21-10-27-7-20-14-23-3-1*20-4-24*22-0*7-24*26-0-19*1-3-24*25-28*7-16*6-10*9-1-23-14-11-17-22-0-13-6-5-21*24-4-7-25-0-18-12*8-12-19-17-28-16-27-29-2-10-15*
111,18.651303483750294,163,9-1-3-11-17-22-0-13-6*17-22*6-10-15*28-25*22-0*3-9-23-14-20-7-25-0-18-12-19*7-27-10-15*0-22*3-1-24-4-7-16-6-21-5*0-26-8-12-19-17-28-16-27-29-2*10-2*18-22*
86,18.714987140519057,161,21-10-27-7-20-14-23-3-1*20-4*22-0*7-24*26-0-19*3-24*25-28*7-16*6-10*9-1-23-14-11-17-22-0-13-6-5-21*24-4-7-25-0-18-12*8-12-19-17-28-16-27-29-2-10-15*
87,18.85039162964695,160,21-10-27-7-20-14-23-3*20-4*22-0*7-24*26-0-19*3-24*25-28*7-16*6-10*9-1-23-14-11-17-22-0-13-6-5-21*24-4-7-25-0-18-12*8-12-19-17-28-16-27-29-2-10-15*
101,18.899783726911387,159,9-1-3-11-17-22-0-13-6-5*17-22*6-15*28-25*22-0*3-23-14-7-27-10-15*20-7-28-0-18*0-22*1-24-4-7-16-6-21-5*0-26-8-12-19-17-28-16-27-29-2*10-2*18-22*
38,18.97062777647884,157,4-24-14*24-4-7-28-25-0-22*29-10*3-23-14-20-7-27-10-21*19-0*3-1*6-15-10*15-2-10*1-9-14-11-17-22-18-0-13-6-21-5*0-26*8-12-0*29-2-27-16-28-17-19-12*
108,19.042962356792145,156,9-1-3-11-17-22-0-13-6*17-22*6-10-15*28-25*22-0*3-23-14-20-7-16-6-21-5*7-25-0-18*0-22*9-1-24-4-7-27-10-15*0-26-8-12-19-17-28-16-27-29-2*10-2*18-22*
106,19.0879705400982,155,9-1-3-11-17-22-0-13-6*17-22*6-15*28-25*22-0*3-23-14-20-7-16-6-21-5*7-25-0-18*0-22*9-1-24-4-7-27-10-15*18-0-26-8-12-19-17-28-16-27-2-29*10-2*18-22*
107,19.112900397474867,154,9-1-3-11-17-22-0-13-6*17-22*6-15*28-25*22-0*3-23-14-20-7-16-6-21-5*7-25-0-18*0-22*9-1-24-4-7-27-10-15*0-26-8-12-19-17-28-16-27-2-29*10-2*18-22*
105,19.1978021978022,153,9-1-3-11-17-22-0-13-6*17-22*6-15*28-25*22-0*3-23-14-20-7-16-6-21-5*7-25-0-18*0-22*1-24-4-7-27-10-15*18-0-26-8-12-19-17-28-16-27-2-29*10-2*18-22*
104,19.24941547813888,152,9-1-3-11-17-22-0-13-6*17-22*6-15*28-25*22-0*3-23-14-20-7-27-10-15*7-25-0-18*0-22*1-24-4-7-16-6-21-5*0-26-8-12-19-17-28-16-27-2-29*10-2*18-22*
64,19.301876315174187,149,17-19*17-22*7-4*26-0-28-7-16*2-29-27-7-25-22-12-8*15-10-6-13-0-18-22-17-11-14-24-4*10-16-27*0-19*9-1-3-23-14-7-10-21-5*20-7*14-20*2-10*
62,19.315349544072948,148,17-19*17-22*7-4*26-0-28-7-16*2-29-27-7-25-22-12-8*15-10*10-27-16*0-19*9-1-3-23-14-7-10-21-5*20-7*14-20*4-24-14-11-17-22-18-0-13-6-10-2*
57,19.362082066869306,147,17-19*17-22*7-4*26-0-28-7-16-27*29-2-27-7-25-22-12-8*15-10*10-27*22-19*9-3-1-23-14-7-10-21-5*20-7*14-20*4-24-14-11-17-22-0-18-13-6-10-2*
63,19.41337386018237,146,17-19*17-22*7-4*26-0-28-7-16*2-29-27-7-25-22-12-8*15-10-6-13-0-18-22-17-11-14-24-4*10-16*0-19*9-1-3-23-14-7-10-21-5*20-7*14-20*2-10*
66,19.46016483516484,143,17-19*17-22*7-4*26-0-28-7-16*2-29-27-7-25-22-12-8*15-10-6-13-0-18-22-17-11-14-24-4*16-27*0-19*9-1-3-23-14-7-10-21-5*20-7*14-20*2-10*
92,19.6650105213935,140,21-10-27-7-20-14-23-1-3*4-24*22-18*7-4*26-0*14-24*0-25-28*7-16*6-10-15*5-21-6-13-0-22-17-11-14-9*7-28-0-18*29-2-27-16-28-17-19-12-8*
95,19.720510872106612,139,21-10-27-7-20-14-23-1-3*4-24*22-18*7-4*26-0-18*14-24*25-28*7-16*16-15-10*5-21-6-13-0-22-17-11-14-9-1*7-28-0-18*29-2-27-16-28-17-19-12-8*
102,19.783405424362872,137,21-10-27-7-20-14-23-1-3*4-24*22-18*7-4*26-0-18*14-24*25-28*7-16*15-10*5-21-6-13-0-22-17-11-14-9-1*7-28-0-18-19*29-2-27-16-28-17-19-12-8*
93,19.931581716156185,136,21-10-27-7-20-14-23-1-3*4-24*22-18*7-4*26-0-18*14-24*0-25-28*7-16*10-15*5-21-6-13-0-22-17-11-14-9*7-28-0-18*29-2-27-16-28-17-19-12-8*
103,19.946428571428573,135,21-10-27-7-20-14-23-1-3*4-24*22-18*7-4*26-0-18*14-24*25-28*7-16*15-10*5-21-6-13-0-22-17-11-14-9*7-28-0-18-19*29-2-27-16-28-17-19-12-8*
104,19.96446107084405,134,21-10-27-7-20-14-23-3-1*4-24*22-18*7-4*26-0*14-24*25-28*7-16*15-10*5-21-6-13-0-22-17-11-14-9*7-28-0-18-19*29-2-27-16-28-17-19-12-8*
68,20.051613280336685,133,17-19*17-22*7-4*26-0*29-27-16-7-25-0-19-12-8*15-10-6-13-18-0-22-17-11-14-24-4*27-2*28-25*9-1-3-23-14-7-27-10-21-5*20-7*14-20*2-10*
94,20.07470189385083,131,21-10-27-7-20-14-23-1-3*4-24*22-18*7-4*26-0-18*14-24*25-28*7-16*10-15*5-21-6-13-0-22-17-11-14-9*7-28-0-18*29-2-27-16-28-17-19-12-8*
76,20.331540799625905,130,17-19*17-22*24-4*26-0*29-27-16-7-25-0-12-8*15-10-6-13-18-0-22-17-11-14-24-4*27-2*28-25*9-1-3-23-14-7-27-10-21-5*20-7*14-20*29-2-10*
30,20.41968669628244,129,4-24-14*28-25-22*29-2*3-23-14-20-7-27-10-21-5*0-22*3-1*6-10*15-10*1-9-14-11-17-22-18-0-13-6-5*0-26*8-12*17-19-12-0-28-16-27-2-29*
75,20.45762216506897,128,17-19*17-22*24-4*26-0*29-27-16-7-25-0-12-8*15-10-6-13-18-0-22-17-11-14-24-4*27-2*28-25*9-1-3-23-14-7-27-10-21-5*20-7*14-20*2-10*
79,20.48091536123451,127,17-19*17-22*24-4*26-0*29-27-16-28-17-12-8*15-10-6-13-18-0-22-17-11-14-23-3-1-9*27-2*28-25*6-5-21-10-27-7-14-24-4*20-7*14-20*2-29*
77,20.56964577975216,124,17-19*17-22*24-4*26-0*29-27-16-28-17-12-8*15-10-6-13-18-0-22-17-11-14-23-3-1-9*27-2*28-25*5-21-10-27-7-14-24-4*20-7*14-20*2-10*
78,20.722995090016365,122,17-19*17-22*24-4*26-0*29-27-16-28-17-12-8*15-10-6-13-18-0-22-17-11-14-23-3-1-9*27-2*28-25*5-21-10-27-7-14-24-4*20-7*14-20*2-29*
81,20.952653729249477,121,17-19*17-22*24-4*26-0*27-16-28-17-12-8*15-10-6-13-18-0-22-17-11-14-23-3-1-9*27-29-2-10*28-25*5-21-10-27-7-14-24*20-7*14-20*2-29*
80,21.042582417582416,120,17-19*17-22*24-4*26-0*29-27-16-28-17-12-8*15-10-6-13-18-0-22-17-11-14-23-3-1-9*27-2*28-25*5-21-10-27-7-14-24*20-7*14-20*2-29*
83,21.050064297404724,119,17-19*17-22*24-4*26-0*27-16-28-17-12-8*15-10-6-13-18-0-22-17-11-14-23-3-1-9*2-10*28-25*5-21-10-27-7-14-24*20-7*14-20*2-29-27*
24,21.25417933130699,118,4-24-14-11-17-22-18-0-13-6*28-25*29-2*1-3-23-14-20-7-27-10-21-5*0-22*3-1*6-10*15-10*14-9*0-26*8-12*17-19-12-0-28-16-27-29-2*
82,21.452273790039747,116,17-19*17-22*24-4*26-0*27-16-28-17-12-8*15-10-6-13-18-0-22-17-11-14-23-3-1-9*29-2-10*28-25*5-21-10-27-7-14-24*20-7*14-20*2-29*
86,21.577566050970308,115,17-19*17-22*24-4*26-0*16-7-28-17-12-8*15-10*2-10-27-7-14-24*28-25*5-21-10-6-13-18-0-22-17-11-14-23-3-1-9*20-7*14-20*2-29*
84,21.671907879354688,114,17-19*17-22*24-4*26-0*27-16-28-17-12-8*15-10*2-10-27-7-14-24*28-25*5-21-10-6-13-18-0-22-17-11-14-23-3-1-9*20-7*14-20*2-29*
19,21.733837970540097,113,4-24-14-20-7-27-10-21-5*28-25*29-2*6-13-0-22-17-11-14-23-3-1*0-26*3-1*6-10*15-10*14-9*0-18*8-12*19-12-0-28-16-27-29-2*
96,21.890723638064063,112,19-0*8-12-0-13-6-21-5*4-20*26-0*6-16-7*6-10-2-27-7*29-2*28-25*0-18*9-1-3-23-14-20-7-25-0-22-17-11*20-24*10-15*
90,22.03691255552957,111,19-0*8-12-0-22-17-11-14*4-20*26-0*16-7*15-10-21*7-27-2-10*28-25*0-18*9-1-3-23-14-20-7-25-0-13-6-21-5*20-24*2-29*
98,22.338730418517653,110,19-0*8-12-0-13-6-21-5*24-4-20*26-0*16-7*6-15-10-2-27-7*29-2*28-25*0-18*9-1-3-23-14-20-7-25-0-22-17-11*20-24*10-15*
97,22.339198036006547,109,19-0*8-12-0-13-6-21-5*4-20*26-0*16-7*6-10-2-27-7-20*29-2*28-25*0-18*9-1-3-23-14-20-7-25-0-22-17-11*20-24*10-15*
99,22.380903670797288,108,19-0*8-12-0-22-17-11*4-20*26-0*16-7*6-15-10-2-27-7*29-2*28-25*0-18*9-1-3-23-14-20-7-25-0-13-6-21-5*20-24*10-15*
95,22.542260930558804,106,19-0*8-12-0-13-6-21-5*4-20*26-0*16-7*6-10-2-27-7*29-2*28-25*0-18*9-1-3-23-14-20-7-25-0-22-17-11*20-24*10-15*
94,22.758037175590367,105,19-0*8-12-0-13-6-21-5*4-20*26-0*27-16*6-10-2-27-7*29-2*28-25*0-18*9-1-3-23-14-20-7-25-0-22-17-11*20-24*10-15*
12,22.97346270750526,104,4-24-14-20-7-27-2*28-25*29-2*13-0-22-17-11-14-23-3-9*0-26*1-9*6-10*10-15*1-3*0-18*8-12*19-12-0-28-16-27-10-21-5*
14,23.4080547112462,103,4-24-14-20-7-27-2*28-25*29-2*13-0-22-17-11-14-23-9*0-26*1-3-9*6-10*10-15*1-3*0-18*8-12*19-12-0-28-16-27-10-21-5*
92,23.72772971709142,102,19-0*8-12-0-22-17-11*4-20*26-0-18*16-7*15-10*7-27-2-10*28-25*0-18*9-1-3-23-14-20-7-25-0-13-6-21-5*20-24*2-29*
91,23.747311199438855,101,19-0*8-12-0-22-17-11*4-20*26-0*16-7*15-10*7-27-2-10*28-25*0-18*9-1-3-23-14-20-7-25-0-13-6-21-5*20-24*2-29*
93,24.077419920505022,100,19-0*8-12-0-22-17-11*4-20*26-0*27-16*10-2-27-7*29-2*28-25*0-18*9-1-3-23-14-20-7-25-0-13-6-21-5*20-24*10-15*
87,24.085515548281503,99,19-0*8-12-0-22-17-11*24-4*26-0*16-7*15-10*7-27-2-10*28-25*0-18*9-1-3-23-14-20-7-25-0-13-6-21-5*20-24*2-29*
0,34.876724339490295,98,6-15-10*13-18-0-22-17*17-12-8*4-24*22-25-28*2-27-7-20-24-1*1-9-23-14-11-17*5-21-10-2-29*0-26*16-27*3-1*12-19*
