Total_iterations,Unnamed: 0.1,Add_vertex,Delete_vertex,Insert_inside_vertex,Delete_inside_vertex
1924,1924.0,0.3466475233785256,0.2816699243489031,0.1642130050106346,0.2074695472619365
1925,1925.0,0.3474854486810578,0.2823653144104122,0.1638131371806896,0.2063360997278402
1926,1926.0,0.3477524958578509,0.2833184591197644,0.1635446763784023,0.2053843686439821
1927,1927.0,0.3473475266941555,0.2850718293428597,0.1631860553979187,0.2043945885650658
1928,1928.0,0.3468417925156572,0.2868278688260929,0.1628498764668634,0.2034804621913863
1929,1929.0,0.345795881711076,0.2892051138849814,0.1624463480786949,0.2025526563252476
1930,1930.0,0.3446833619601568,0.2915449442386434,0.1620680586448244,0.2017036351563751
1931,1931.0,0.3444311102641336,0.2929186121449743,0.1617162671641609,0.2009340104267311
1932,1932.0,0.3441374405162951,0.2942271789878256,0.1613918417561902,0.2002435387396891
1933,1933.0,0.3438094312193013,0.2954640692051166,0.1610952900677228,0.1996312095078593
1934,1934.0,0.3434537964210376,0.2966240815572306,0.1608267902436931,0.1990953317780388
1935,1935.0,0.3430768550196136,0.2977033037071641,0.1605862220958974,0.1986336191773249
1936,1936.0,0.3442299616348143,0.2969717497263631,0.1604641072290996,0.1983341814097231
1937,1937.0,0.3456303985806431,0.2960814491313455,0.1602770941911406,0.1980110580968709
1938,1938.0,0.3469939739091246,0.2951389977713011,0.1601153611113341,0.1977516672082402
1939,1939.0,0.3483107380287086,0.2941590352363332,0.1599779973246631,0.1975522294102951
1940,1940.0,0.3496094192603678,0.2931160366859412,0.1598382612991984,0.1974362827544926
1941,1941.0,0.3508453457234273,0.2920619037321798,0.159720898035508,0.1973718525088851
1942,1942.0,0.3520124336301163,0.2910082911449234,0.1596248438900515,0.197354431334909
1943,1943.0,0.353105895957005,0.2899656830133942,0.15954892849246,0.1973794925371409
1944,1944.0,0.3541221606388047,0.2889434049733348,0.159491897121923,0.1974425372659378
1945,1945.0,0.3550587847932061,0.2879496467959987,0.1594524316894404,0.1975391367213551
1946,1946.0,0.3559143662314052,0.286991494076887,0.1594291702555315,0.1976649694361767
1947,1947.0,0.3566884534106401,0.2860749677973684,0.159420725034678,0.1978158537573139
1948,1948.0,0.3576087276122877,0.2851293130005211,0.1593499412820254,0.1979120181051662
1949,1949.0,0.3578698988606216,0.2849402091093566,0.1592278399423594,0.1979620520876628
1950,1950.0,0.3580544965077207,0.2847992766876027,0.1591184660954703,0.1980277607092066
1951,1951.0,0.3576738264427319,0.2845932178026459,0.1596809813898899,0.1980519743647324
1952,1952.0,0.3572332770825689,0.2844295067885572,0.1602491651651366,0.1980880509637374
1953,1953.0,0.3567432418503508,0.2843055459683906,0.1608167687353753,0.1981344434458835
1954,1954.0,0.3562135696856052,0.2842185999309555,0.1613781740854042,0.1981896562980352
1955,1955.0,0.3559816396720836,0.2840447014118018,0.1618553464467746,0.1981183124693401
1956,1956.0,0.3557246900928326,0.2839033063661891,0.1623176738780113,0.1980543296629671
1957,1957.0,0.3554477924002177,0.2831259117305528,0.1634286842644818,0.1979976116047477
1958,1958.0,0.3547390437158348,0.282342224743585,0.1650123992067982,0.1979063323337822
1959,1959.0,0.3540237166257046,0.2815982115102884,0.1665557110999526,0.1978223607640546
1960,1960.0,0.3533096222413031,0.2815223447876289,0.1674222271299296,0.1977458058411386
1961,1961.0,0.3522361311770778,0.2814125391800047,0.168711402899218,0.1976399267436998
1962,1962.0,0.3511808003645945,0.2813394631025768,0.16993793361737,0.197541802915459
1963,1963.0,0.3503811252567386,0.2812348148859755,0.1709650995280695,0.1974189603292167
1964,1964.0,0.3496136546811847,0.2811616217556961,0.1719202125117782,0.1973045110513412
1965,1965.0,0.3488828428904582,0.2811174701344091,0.1728009267313581,0.1971987602437748
1966,1966.0,0.3481923321239835,0.2810998973874282,0.1736058749210263,0.1971018955675622
1967,1967.0,0.3475952739078649,0.2810584301303307,0.1743057894672002,0.1970405064946042
1968,1968.0,0.347037702820108,0.2810788858785362,0.174926204846092,0.1969572064552639
1969,1969.0,0.346520785351828,0.2810893351266032,0.1754685319065128,0.1969213476150561
1970,1970.0,0.3460503666950705,0.2811173981699958,0.1759386044855675,0.1968936306493661
1971,1971.0,0.3456265011552508,0.2811610329987477,0.1763389473056024,0.1968735185403992
1972,1972.0,0.3452487720760732,0.2812182460860353,0.176672529914319,0.1968604519235727
1973,1973.0,0.3449163431022653,0.2812871074751321,0.1769426925067619,0.1968538569158408
1974,1974.0,0.3446280085130282,0.2813657637219663,0.1771530754586342,0.1968531523063714
1975,1975.0,0.3443822422157973,0.2814524487782959,0.1773075529044741,0.1968577561014328
1976,1976.0,0.3441772450443442,0.2815454929126079,0.1774101706204265,0.1968670914226215
1977,1977.0,0.3440109900578058,0.281643329775761,0.1774650884023206,0.1968805917641127
1978,1978.0,0.3438812655875558,0.2817445017262396,0.1774765270657433,0.1968977056204614
1979,1979.0,0.3437857158266679,0.2818476635358064,0.1774487201359075,0.1969179005016183
1980,1980.0,0.3437218788018149,0.2819515846004568,0.1773858702414375,0.196940666356291
1981,1981.0,0.3436872216096417,0.282055149784036,0.1772921101777413,0.1969655184285812
1982,1982.0,0.3436791728388021,0.2821573590228153,0.1771714685623785,0.1969919995760042
1983,1983.0,0.3436951521348712,0.2822573258188869,0.1770278399666695,0.1970196820795726
1984,1984.0,0.3437325968981974,0.2823542747485609,0.1768649593746059,0.1970481689786361
1985,1985.0,0.3437889861344216,0.2824475381091803,0.1766863807917437,0.1970770949646545
1986,1986.0,0.343861861503892,0.2825365518240443,0.1764954598029916,0.1971061268690723
1987,1987.0,0.343948845639589,0.2826208507205799,0.176295339858826,0.1971349637810052
1988,1988.0,0.3444071349477162,0.282177187474661,0.1762196610084783,0.1971960165691446
1989,1989.0,0.3450675650375571,0.2817007034297243,0.1760083699179983,0.1972233616147203
1990,1990.0,0.3457268469418065,0.2812288572708269,0.1757947877811276,0.197249508006239
1991,1991.0,0.3469340582155368,0.2807659036709539,0.1750257239683182,0.1972743141451911
1992,1992.0,0.3482685326394719,0.2802863431441195,0.1741766979870467,0.1972684262293619
1993,1993.0,0.3497041991543518,0.2797966319882884,0.1732641963139719,0.1972349725433878
1994,1994.0,0.3510981608333019,0.2793263665884448,0.1723747441665839,0.1972007284116693
1995,1995.0,0.3524406485431255,0.2788783050229884,0.1715149311137878,0.1971661153200981
1996,1996.0,0.3537233848036372,0.278454707524135,0.1706903913766524,0.1971315162955752
1997,1997.0,0.3549395173971628,0.2780573636602129,0.1699058430209831,0.197097275921641
1998,1998.0,0.3560835453644659,0.2776876215063681,0.1691651323921899,0.1970637007369758
1999,1999.0,0.3574290166662734,0.277401973868687,0.1680823939349842,0.1970866155300552
2000,2000.0,0.3582829755309706,0.2776419437953217,0.1669941782846156,0.1970809023890918
2001,2001.0,0.3590544546662531,0.2779052014095218,0.1659645468958515,0.1970757970283733
2002,2002.0,0.3597439872537095,0.2781867853663887,0.1649979376564189,0.1970712897234825
2003,2003.0,0.3604844515696164,0.2784294156131396,0.1640450828648318,0.1970410499524117
2004,2004.0,0.3612639763643857,0.2786343105917523,0.1631138849976551,0.1969878280462065
2005,2005.0,0.3620719425932657,0.2788027619788216,0.1622110574406865,0.1969142379872259
2006,2006.0,0.3628988380824028,0.2789361649668925,0.1613422267857364,0.196822770164968
2007,2007.0,0.363736147854701,0.2790360316044558,0.1605120228876241,0.1967157976532188
2008,2008.0,0.3644929356449906,0.2791373255558387,0.1597574938052992,0.1966122449938712
2009,2009.0,0.3647530191069029,0.2792388911501456,0.159078617348006,0.1969294723949451
2010,2010.0,0.3649384678386566,0.279339685567141,0.1584746170178145,0.1972472295763876
2011,2011.0,0.3651548908259499,0.2794054446470528,0.157910711871983,0.1975289526550142
2012,2012.0,0.3653070264133559,0.2794690143327901,0.1574185314435338,0.19780542781032
2013,2013.0,0.3653997819849894,0.2795299778669131,0.1569958250650131,0.1980744150830842
2014,2014.0,0.3654381679867112,0.2795879862292419,0.1566398723952134,0.1983339733888333
2015,2015.0,0.3654272375154954,0.2796427548533327,0.1563475575899606,0.1985824500412112
2016,2016.0,0.3653720315233477,0.2796940600267684,0.1561154400108524,0.1988184684390314
2017,2017.0,0.365277529622283,0.2797417350428801,0.1559398211110655,0.1990409142237713
2018,2018.0,0.3651486064222035,0.2797856661672391,0.1558168072116657,0.1992489201988917
2019,2019.0,0.3649899932850114,0.279825788477777,0.1557423679516082,0.1994418502856033
2020,2020.0,0.3638729120024568,0.2804906530613422,0.1558647712119402,0.1997716637242607
2021,2021.0,0.362441349898871,0.2815350331486922,0.1559826758075867,0.2000409411448499
2022,2022.0,0.3610137979501203,0.2825598840379258,0.1561343135980208,0.200292004413933
2023,2023.0,0.3596041306602087,0.2835569101399623,0.1563147948858594,0.2005241643139696
2024,2024.0,0.3582246562361513,0.2845189236725009,0.1565194305084836,0.2007369895828641
2025,2025.0,0.3568861501356035,0.2854398057571661,0.1567437586761886,0.2009302854310417
2026,2026.0,0.3555979005872196,0.2863144607178987,0.1569835668527893,0.2011040718420923
2027,2027.0,0.3540041280676308,0.2873205828993026,0.1573258180465393,0.2013494709865273
2028,2028.0,0.3524785953264261,0.2882713279938604,0.1576750272619679,0.2015750494177456
2029,2029.0,0.3507440194274651,0.2895436786402635,0.1579793875571339,0.2017329143751378
2030,2030.0,0.3488360530429153,0.2910962139803265,0.158239907320679,0.2018278256560794
2031,2031.0,0.3470248811189476,0.2925737018795944,0.1584973264470908,0.2019040905543674
2032,2032.0,0.3453189359287433,0.2939688722031541,0.1587493808088187,0.2019628110592841
2033,2033.0,0.3434876001006304,0.2951574279302422,0.1589545606470141,0.2024004113221135
2034,2034.0,0.3415577734875111,0.2965628353453164,0.15911484285412,0.2027645483130527
2035,2035.0,0.3395542556079303,0.2977555146257173,0.1592323897334931,0.2034578400328596
2036,2036.0,0.3378844507673297,0.2987421194844159,0.1593095301183437,0.2040638996299109
2037,2037.0,0.3363516857102176,0.2996303143919185,0.1593772255619678,0.2046407743358962
2038,2038.0,0.3351427692940013,0.3003213432945547,0.159407253575562,0.2051286338358822
2039,2039.0,0.3342426968240444,0.3008251635009357,0.1594022666211791,0.2055298730538411
2040,2040.0,0.3334748227256586,0.3012387910119565,0.1593896255889703,0.2058967606734149
2041,2041.0,0.3328336059026707,0.3015671088220429,0.1593702222970403,0.2062290629782465
2042,2042.0,0.3323127927957707,0.3018153647231875,0.1593449270042804,0.2065269154767617
2043,2043.0,0.331905551164419,0.3019890823472731,0.1593145818637013,0.206790784624607
2044,2044.0,0.331604596277374,0.3020939783457647,0.1592799953114906,0.207021430065371
2045,2045.0,0.3314023090090757,0.3021358859212367,0.1592419373543337,0.2072198677153542
2046,2046.0,0.3312908454703324,0.3021206848402365,0.1592011357122967,0.2073873339771347
2047,2047.0,0.3314223364457434,0.3019680310826694,0.1591336422284161,0.2074759902431713
2048,2048.0,0.3316270829041886,0.3017707826606645,0.1590649685093998,0.2075371659257474
2049,2049.0,0.331550884246573,0.3018801991110925,0.1589959193159514,0.2075729973263833
2050,2050.0,0.3315329417986652,0.3019541749546195,0.1589272226874488,0.2075856605592667
2051,2051.0,0.3312227817777666,0.3019955144935004,0.1588595303336823,0.2079221733950508
2052,2052.0,0.3311354861620749,0.3019151139398225,0.1587704302449689,0.2081789696531338
2053,2053.0,0.3310944690534332,0.3018087099290682,0.1586836438508629,0.2084131771666359
2054,2054.0,0.331095512772223,0.3016799668470525,0.1585998076458444,0.2086247127348802
2055,2055.0,0.3311344007985131,0.3015324060317219,0.158519464973055,0.2088137281967101
2056,2056.0,0.3312069598212907,0.301369384864561,0.1584430699059997,0.2089805854081487
2057,2057.0,0.3313090971506792,0.3011940795924245,0.1583709916347756,0.2091258316221207
2058,2058.0,0.3314368335827237,0.3010094716785315,0.1583035192625118,0.2092501754762332
2059,2059.0,0.3315863318428381,0.3008183374661963,0.1582408669230349,0.2093544637679308
2060,2060.0,0.3317539207656142,0.3006232409273866,0.158183179136461,0.2094396591705382
2061,2061.0,0.3319361153955582,0.300426529260138,0.1581305363253656,0.2095068190189382
2062,2062.0,0.3321296332156538,0.3002303310939668,0.1580829604203117,0.2095570752700676
2063,2063.0,0.332331406728685,0.300036557060427,0.1580404204897458,0.2095916157211422
2064,2064.0,0.3325385926302277,0.2998469024865908,0.1580028383355246,0.2096116665476567
2065,2065.0,0.3327485778224155,0.2996628519722263,0.157970094001556,0.209618476203802
2066,2066.0,0.332958982524262,0.29948568561653,0.1579420311491544,0.2096133007100535
2067,2067.0,0.3331676607377827,0.2993164866671919,0.157918462258687,0.2095973903363382
2068,2068.0,0.3333726983296752,0.2991561503730697,0.1578991736228652,0.2095719776743898
2069,2069.0,0.3335724089861832,0.299005393831583,0.1578839301025826,0.2095382670796511
2070,2070.0,0.3337653282942802,0.2988647666328829,0.1578724796214881,0.2094974254513485
2071,2071.0,0.3339502061957263,0.2987346621146781,0.1578645573804738,0.2094505743091216
2072,2072.0,0.3341259980521722,0.2986153290541009,0.1578598897779419,0.2093987831157849
2073,2073.0,0.3342918545495533,0.2985068836359944,0.1578581980260694,0.2093430637883828
2074,2074.0,0.3344471106588024,0.2984093215502925,0.1578592014573091,0.2092843663335959
2075,2075.0,0.3345912738576401,0.2983225300846118,0.1578626205190375,0.2092235755387105
2076,2076.0,0.3347240118051193,0.2982463000916071,0.1578681794575882,0.2091615086456853
2077,2077.0,0.334845139646901,0.2981803377239406,0.1578756086958937,0.2090989139332646
2078,2078.0,0.3349546071151371,0.2981242758427554,0.1578846469115954,0.2090364701305121
2079,2079.0,0.3350524855724997,0.2980776850182151,0.1578950428247966,0.2089747865844885
2080,2080.0,0.3351389551355027,0.2980400840529006,0.1579065567066154,0.2089144041049812
2081,2081.0,0.335214291997952,0.2980109499705425,0.1579189616213718,0.2088557964101336
2082,2082.0,0.3352788560612784,0.2979897274236688,0.1579320444166245,0.2087993720984282
2083,2083.0,0.335333078964761,0.2979758374841997,0.1579456064763714,0.2087454770746679
2084,2084.0,0.3353774525953493,0.2979686857907894,0.1579594642535655,0.2086943973602957
2085,2085.0,0.3354125181440269,0.2979676700357662,0.1579734495986903,0.2086463622215165
2086,2086.0,0.3354388557634981,0.2979721867828416,0.1579874099015013,0.2086015475521589
2087,2087.0,0.3354570748704887,0.297981637614335,0.1580012080632019,0.2085600794519743
2088,2088.0,0.335467805125177,0.2979954346134897,0.158014722316286,0.2085220379450472
2089,2089.0,0.3354716881102462,0.298013005193548,0.1580278459090846,0.2084874607871211
2090,2090.0,0.3354693697228077,0.2980337962906189,0.1580404866716981,0.2084563473148752
2091,2091.0,0.3337948266173199,0.2993906112753638,0.1580525664795189,0.2087619956277972
2092,2092.0,0.3325486933633093,0.3004862796091679,0.1580223539632815,0.2089426730642412
2093,2093.0,0.3313255903081682,0.3015609592737871,0.157991880480554,0.2091215699374906
2094,2094.0,0.3301354454625612,0.3019810023394939,0.1579614768628127,0.2099220753351321
2095,2095.0,0.3287662762186968,0.3021863485061105,0.1578946754538541,0.2111526998213386
2096,2096.0,0.327807683244787,0.30219845648554,0.1577961925436214,0.2121976677260516
2097,2097.0,0.3266999870692377,0.3025637047993006,0.1576703531099685,0.2130659550214932
2098,2098.0,0.3254691749739683,0.3032431269308215,0.1575211511995739,0.2137665468956364
2099,2099.0,0.3241389894789211,0.3042001403496932,0.1573522897659325,0.2143085804054533
2100,2100.0,0.3227311546275092,0.3054002296458057,0.1571672069254889,0.2147014088011963
2101,2101.0,0.3214038773402468,0.3065538395852272,0.1569888561668083,0.2150534269077179
2102,2102.0,0.3201623746335915,0.3076540820042324,0.1568183477893013,0.215365195572875
2103,2103.0,0.3190104840765493,0.3086952912306729,0.1566566026386255,0.2156376220541525
2104,2104.0,0.3179507633597292,0.3096729584915408,0.1565043618436045,0.2158719163051255
2105,2105.0,0.3169845927062773,0.3105836613107848,0.1563621973766232,0.2160695486063149
2106,2106.0,0.3161122788163912,0.3114249891043747,0.1562305232495473,0.216232208829687
2107,2107.0,0.3153331591526132,0.31219546609694,0.1561096071696571,0.2163617675807899
2108,2108.0,0.3144638873071522,0.3128035635077485,0.1560450370384874,0.2166875121466122
2109,2109.0,0.3136858075802672,0.313341256502686,0.1559909148715688,0.2169820210454782
2110,2110.0,0.3124975815573698,0.3138102085933902,0.1559467370941453,0.217745472755095
2111,2111.0,0.3112830585092423,0.3144983186350916,0.1558881415212323,0.2183304813344342
2112,2112.0,0.3100559311178069,0.3153793871348708,0.1558169394378912,0.2187477423094313
2113,2113.0,0.3089271336887113,0.3161915413281562,0.1557545840354788,0.2191267409476539
2114,2114.0,0.3078981212000123,0.3169335511036642,0.1557008141999265,0.219467513496397
2115,2115.0,0.3068703910533085,0.3174073823469195,0.1556355462270539,0.2200866803727181
2116,2116.0,0.3058524454120465,0.3176318207910731,0.1555602532295576,0.2209554805673227
2117,2117.0,0.3048516736878918,0.317625938143188,0.1554763283210343,0.2220460598478858
2118,2118.0,0.3038744431294522,0.3177935945697159,0.1553850893262874,0.2229468729745443
2119,2119.0,0.3029261776237463,0.317751372134563,0.1552877811834878,0.2240346690582027
2120,2120.0,0.3020114283185227,0.3175162039437718,0.1551855768884618,0.2252867908492435
2121,2121.0,0.3011339385416294,0.3171052206554708,0.1550795775903512,0.2266812632125484
2122,2122.0,0.3003541759572142,0.3166620347945602,0.1549823065262878,0.2280014827219376
2123,2123.0,0.2996701654718735,0.3161942984769098,0.1548938635835075,0.229241672467709
2124,2124.0,0.2990791719805531,0.3157091441113703,0.1548142503793099,0.2303974335287665
2125,2125.0,0.2985778037187643,0.3152131650463858,0.1547433800718786,0.2314656511629711
2126,2126.0,0.2981621118461717,0.3147124035425509,0.1546810870746114,0.2324443975366658
2127,2127.0,0.2978276856425818,0.3142123454587888,0.1546271365864645,0.2333328323121649
2128,2128.0,0.2972249152169232,0.3140627486201368,0.1545812338614072,0.2341311023015327
2129,2129.0,0.2966510305117513,0.3141151203417347,0.1545315388975078,0.2347023102490061
2130,2130.0,0.2961072503597258,0.3143556736803009,0.1544785200077035,0.2350585559522698
2131,2131.0,0.2955943892038267,0.3144575397794624,0.1544226365476765,0.2355254344690345
2132,2132.0,0.2951128952907019,0.314731039376655,0.1543643366927247,0.2357917286399185
2133,2133.0,0.2946628871204104,0.3148691751956223,0.1543040551521914,0.236163882531776
2134,2134.0,0.2942441883164909,0.3148783726914442,0.1542422109390698,0.2366352280529953
2135,2135.0,0.2938563609994398,0.3147658314805804,0.1541792052800236,0.2371986022399563
2136,2136.0,0.293498737692282,0.3145393810903387,0.1541154197258711,0.2378464614915084
2137,2137.0,0.2931704517519931,0.3144705005556457,0.1540512145028877,0.2383078331894735
2138,2138.0,0.2928704662999032,0.3145517447039168,0.1539869271298399,0.2385908618663402
2139,2139.0,0.2925976016140479,0.3147747110275319,0.1539228713135482,0.238704816044872
2140,2140.0,0.2925944633828612,0.3148863184712366,0.1538593361262936,0.2386598820196087
2141,2141.0,0.2926075133629326,0.3148908377196648,0.1537965854609938,0.2387050634564088
2142,2142.0,0.2928660072842499,0.314793341280826,0.1537348577543822,0.238605793680542
2143,2143.0,0.2931584304314155,0.3146947066845127,0.1536796513763605,0.2384672115077115
2144,2144.0,0.2934467531767999,0.3147281693989898,0.1536255808455876,0.2381994965786229
2145,2145.0,0.2937267405290401,0.3148875259163972,0.153572779648632,0.2378129539059309
2146,2146.0,0.2939947133739544,0.3149483385701437,0.1535213634007523,0.2375355846551496
2147,2147.0,0.2944602942663887,0.3149143032037768,0.1534714302487059,0.2371539722811286
2148,2148.0,0.2949015257354358,0.3147898487349202,0.1534230614025273,0.2368855641271168
2149,2149.0,0.2953145940358969,0.3147840964716016,0.1533763217811133,0.2365249877113883
2150,2150.0,0.2956963990873401,0.3146923765730432,0.1533312607561609,0.2362799635834559
2151,2151.0,0.2960719634498672,0.3146013458588975,0.153291834547661,0.2360348561435742
2152,2152.0,0.2964381555487446,0.3145118457178647,0.1532578739360536,0.2357921247973371
2153,2153.0,0.2968208221179198,0.3145103323797581,0.1532332536004184,0.2354355919019037
2154,2154.0,0.2971602033303856,0.314625165154809,0.1532095306144738,0.2350051009003316
2155,2155.0,0.2976515756463829,0.3146544294512901,0.1531866043738705,0.2345073905284565
2156,2156.0,0.2981230615265164,0.3146840365329171,0.153168153878245,0.2340247480623216
2157,2157.0,0.298541768843052,0.31482300748324,0.153150145318991,0.233485078354717
2158,2158.0,0.298906910124254,0.3148771456347257,0.1531324798061976,0.2330834644348228
2159,2159.0,0.2992463153794212,0.3149295017391538,0.1531185652926689,0.2327056175887563
2160,2160.0,0.2997163968630081,0.3148993670579355,0.1531046717635159,0.2322795643155408
2161,2161.0,0.3001275736730714,0.3149719961648501,0.1530907137063135,0.2318097164557654
2162,2162.0,0.3004796764569148,0.3151430963467249,0.1530766207042222,0.2313006064921383
2163,2163.0,0.3007731948018988,0.3154076428731471,0.1530623364275938,0.2307568258973605
2164,2164.0,0.3010092046778191,0.3155875947412778,0.1530478175921327,0.2303553829887706
2165,2165.0,0.3012155977402639,0.3157603922975389,0.1530359551651256,0.2299880547970718
2166,2166.0,0.3013932717399563,0.3159250229975547,0.1530266021299974,0.2296551031324918
2167,2167.0,0.3015170214340571,0.316004678260277,0.1530166788102317,0.2294616214954345
2168,2168.0,0.3017559150622433,0.3160019938128297,0.1530061466496445,0.2292359444752829
2169,2169.0,0.3019689306507567,0.3159913321656193,0.1529977142268052,0.229042022956819
2170,2170.0,0.3021565258476795,0.3159735976550945,0.1529912558921675,0.2288786206050588
2171,2171.0,0.3022920443358299,0.3160425710875551,0.1529839065798204,0.2286814779967949
2172,2172.0,0.3023774877286494,0.3161951849010624,0.1529756437934029,0.2284516835768855
2173,2173.0,0.3024408060345827,0.3163406393477215,0.1529690212014701,0.2282495334162258
2174,2174.0,0.3024835785792591,0.3164781958197506,0.1529639410104931,0.2280742845904975
2175,2175.0,0.3023699388236167,0.316517369025831,0.1529629438859347,0.2281497482646179
2176,2176.0,0.3022166115131707,0.3164771243336327,0.1529606076954659,0.228345656457731
2177,2177.0,0.3020274744414074,0.3165196634333399,0.1529569092370159,0.2284959528882371
2178,2178.0,0.3018064158537936,0.3166424429490303,0.1529518457107026,0.2285992954864737
2179,2179.0,0.3015572931581203,0.3168422206593333,0.1529454325552787,0.228655053627268
2180,2180.0,0.3014354112765323,0.3169636477439083,0.1529377013244171,0.2286632396551425
2181,2181.0,0.3012891682272359,0.3170084394522634,0.1529286976198961,0.2287736947006048
2182,2182.0,0.3011208662609029,0.3169790225151613,0.1529184790964677,0.2289816321274682
2183,2183.0,0.30093283558625,0.3170233633947995,0.1529071135509919,0.2291366874679589
2184,2184.0,0.3007481109665333,0.3170607528751319,0.1528967474996959,0.2292943886586391
2185,2185.0,0.3005682090424565,0.3172364397375177,0.1528873846536748,0.2293079665663513
2186,2186.0,0.3003737426299488,0.3173381500045274,0.1528769479274864,0.2294111594380375
2187,2187.0,0.3001666256580051,0.3173675052443135,0.1528655003580122,0.2296003687396694
2188,2188.0,0.2999487411888633,0.3174656861731296,0.1528531121889328,0.2297324604490744
2189,2189.0,0.2997409504507376,0.3175561664409533,0.1528417619252799,0.2298611211830293
2190,2190.0,0.2995443219779075,0.3176388113112057,0.1528314592791474,0.2299854074317394
2191,2191.0,0.2993597058285718,0.3177135778749415,0.1528222025152446,0.230104513781242
2192,2192.0,0.2993266358207634,0.3177805062971748,0.1528139796129875,0.2300788782690742
2193,2193.0,0.2992843595776983,0.3177769257197059,0.1528048668277151,0.2301338478748806
2194,2194.0,0.2992326932731891,0.3177053412118486,0.1527949054381141,0.2302670600768482
2195,2195.0,0.2991715993023294,0.3177021225227657,0.1527841441663227,0.2303421340085822
2196,2196.0,0.2991011709636866,0.3177659085955454,0.1527726378489347,0.2303602825918333
2197,2197.0,0.2990216174059968,0.3178946857685983,0.1527604461835536,0.2303232506418511
2198,2198.0,0.2989332489616598,0.3179576717345397,0.1527476325557162,0.2303614467480842
2199,2199.0,0.2988543143202672,0.3180147618083674,0.1527358857994448,0.2303950380719207
2200,2200.0,0.2987846594479384,0.3180659746785543,0.1527252166951456,0.2304241491783618
2201,2201.0,0.298706201569525,0.3180529633466946,0.1527140013189403,0.2305268337648402
2202,2202.0,0.2986192667133973,0.3179778986520564,0.1527022847380522,0.2307005498964943
2203,2203.0,0.298524261174208,0.3178434468450931,0.1526901150795148,0.2309421769011842
2204,2204.0,0.2984216585767091,0.3176526906131016,0.1526775426659561,0.2312481081442333
2205,2205.0,0.2983119875919431,0.3174090539438607,0.1526646192187626,0.2316143392454337
2206,2206.0,0.2981958203620223,0.3171162311902755,0.1526513971297277,0.2320365513179746
2207,2207.0,0.2980891678395274,0.3168285407890048,0.1526393293617228,0.2324429620097451
2208,2208.0,0.2979921450789407,0.3165483464088299,0.1526284211603248,0.2328310873519047
2209,2209.0,0.2978000547992617,0.316208853575608,0.1526200999595504,0.2333709916655798
2210,2210.0,0.2976185587343706,0.3158813491972275,0.1526128993935481,0.2338871926748538
2211,2211.0,0.2974484124234372,0.3155679094719881,0.1526067794045005,0.2343768987000741
2212,2212.0,0.2972901823541752,0.315270262331828,0.1526016931346028,0.2348378621793939
2213,2213.0,0.2971442592031101,0.3149898049896408,0.152597588074639,0.23526834773261
2214,2214.0,0.297010871509933,0.3147276230390511,0.1525944071542151,0.2356670982968007
2215,2215.0,0.2968900996057866,0.3144845107604052,0.1525920897685817,0.2360332998652265
2216,2216.0,0.2967818896308094,0.3142609923092949,0.1525905727381158,0.2363665453217797
2217,2217.0,0.2966860674918343,0.314057343487478,0.1525897911976055,0.2366667978230821
2218,2218.0,0.2965225333495423,0.3141567463503638,0.1525941974857493,0.2367265228143444
2219,2219.0,0.2963715310950858,0.3142730824237446,0.1525991624917403,0.2367562239894292
2220,2220.0,0.2962333175622256,0.3144034950258372,0.1526045806937338,0.2367586067182033
2221,2221.0,0.2961079960141307,0.3145452723777494,0.1526103525901096,0.2367363790180101
2222,2222.0,0.2959955304678057,0.3146958602309802,0.1526163850924657,0.2366922242087482
2223,2223.0,0.2958957599785367,0.3148528716568654,0.1526225918151805,0.2366287765494172
2224,2224.0,0.2958084127455108,0.3150140941838807,0.1526288932689911,0.2365485998016172
2225,2225.0,0.2957769510842651,0.3149632087623573,0.1526400870961198,0.2366197530572577
2226,2226.0,0.2957566530022861,0.3149147921842213,0.1526511890040805,0.236677365809412
2227,2227.0,0.2957466051224668,0.3148690817309154,0.1526620971657103,0.2367222159809074
2228,2228.0,0.2974125495700562,0.3114929305611563,0.1540060552073593,0.237088464661428
2229,2229.0,0.3004035610011708,0.3078198109249536,0.1550029852272759,0.2367736428465996
2230,2230.0,0.3028810321269565,0.3054066270557899,0.1557395254893388,0.2359728153279147
2231,2231.0,0.3049429708381169,0.3039729457870815,0.1562700638524271,0.2348140195223745
2232,2232.0,0.3066539617826536,0.303326026687343,0.1566317205196328,0.2333882910103707
2233,2233.0,0.3090597676055615,0.3023242182862302,0.1568516559827609,0.2317643581254475
2234,2234.0,0.3113668487607744,0.3014130275978917,0.1570418430075879,0.230178280633746
2235,2235.0,0.3145620069035096,0.3005925047579336,0.1572033545676957,0.2276421337708611
2236,2236.0,0.3176244827535876,0.2998617882099173,0.1573374430939551,0.22517628594254
2237,2237.0,0.3205369197817733,0.2992192044901288,0.1574455100044884,0.2227983657236094
2238,2238.0,0.3226185308333074,0.2991068105973878,0.1576401879028739,0.2206344706664309
2239,2239.0,0.3241982490620064,0.2986282670434723,0.1586997578002314,0.2184737260942898
2240,2240.0,0.3262468302042305,0.2978613378664027,0.1595453166158721,0.2163465153134947
2241,2241.0,0.3278211445814472,0.2968667733445074,0.1610352644152657,0.2142768176587796
2242,2242.0,0.3289691927427023,0.2964628304430359,0.1622843187660989,0.2122836580481629
