Total_iterations,Unnamed: 0.1,Intertwine_two,Add_vertex,Delete_vertex,Invert_path_vertices,Insert_inside_vertex,Delete_inside_vertex,Replace_inside_vertex,Donate_between_routes,Trim_one_terminal_cb,Grow_one_terminal_cb
2682,2682.0,0.0837223111459924,0.1043964893944278,0.1080139074219609,0.083553904226402,0.0920544545180387,0.1013585160362022,0.0838976595111786,0.0929022218263388,0.1345536351820158,0.1155469007374424
2683,2683.0,0.0836718669038696,0.1033264169472374,0.1099585062718184,0.0835084959784673,0.0913492902122631,0.1012689578517148,0.0837681325074349,0.0927820852136693,0.1351079185551522,0.1152583295583726
2684,2684.0,0.0835674373946095,0.1023077765529826,0.1116652040301158,0.0834102325732304,0.0905788384126314,0.1018494587809518,0.0835915658566801,0.0926147394787282,0.1355038462535753,0.1149109006664944
2685,2685.0,0.0834649159894687,0.101395061959763,0.1132890754767778,0.0833148327099244,0.0898067829359761,0.102433801309842,0.0834238797395736,0.0924560295405425,0.1358521956666733,0.1145634246714582
2686,2686.0,0.0833651370920869,0.1005868077334072,0.1148221645285013,0.0832229640329892,0.0890410047047661,0.1030157578531309,0.0832658629639215,0.0923066789188186,0.1361542411288477,0.11421938104353
2687,2687.0,0.083268824240662,0.0998806503794925,0.116258218534263,0.0831351921105573,0.0882885337767689,0.103589747443946,0.083118128763335,0.0921672451881275,0.1364115925805691,0.1138818669822784
2688,2688.0,0.0831765939591124,0.0992734417843138,0.1175925804586014,0.0830519849864024,0.0875555641309433,0.1041508268816263,0.0829811262223132,0.0920381309966729,0.1366261459083656,0.1135536046716481
2689,2689.0,0.0830889602932662,0.0987613591579494,0.1188220758904154,0.0829737182519386,0.0868474753355304,0.1046946763871086,0.0828551522003101,0.0919195955324456,0.1368000353913518,0.1132369515596834
2690,2690.0,0.0830063399182114,0.0983400107297815,0.1199448965246394,0.0829006805355413,0.086168860193443,0.1052175804585579,0.0827403635856436,0.0918117662773652,0.1369355885191788,0.1129339132576374
2691,2691.0,0.0837532335327954,0.0980594816192171,0.1211253167995253,0.0828880243675129,0.0855785025457145,0.1050570639393223,0.082691734778672,0.0917695959580129,0.1363759427367435,0.1127011037224837
2692,2692.0,0.0844974625601502,0.0978590446361511,0.1221974208999063,0.0828803876052462,0.0850240296699357,0.1048764806470693,0.0826536855372448,0.0917374898345588,0.1357896209863033,0.112484377623434
2693,2693.0,0.0851219610588349,0.0976777498827191,0.122996484237394,0.0828223996208427,0.0844524527627244,0.104624698037078,0.0825705933422769,0.0916598174937026,0.1358444947415036,0.1122293488229234
2694,2694.0,0.0857313581956309,0.0975649466329426,0.1236901719032545,0.0827691259658107,0.0839206485457465,0.1043608044166728,0.0824972439605225,0.0915913628300436,0.1358824891208217,0.1119918484285536
2695,2695.0,0.0863210701353592,0.0975149137689539,0.124282084587992,0.0827206279437633,0.0834299577921485,0.1040886498230991,0.0824333966044779,0.0915318886224987,0.1359049121180528,0.1117724986036543
2696,2696.0,0.0868871682783291,0.097521874580814,0.1247764806628712,0.0826769129716225,0.0829811760631283,0.1038117818996094,0.0823787395451325,0.0914810915675319,0.1359130966414332,0.1115716777895274
2697,2697.0,0.0874263530227868,0.0975800600928196,0.1251781678281294,0.0826379398941191,0.0825746002735184,0.1035334406584304,0.0823329003234098,0.091438611920435,0.1359083846931142,0.1113895412932369
2698,2698.0,0.087935923861139,0.0976837659798358,0.1254924001030759,0.0826036242525643,0.0822100755872738,0.1032565568437427,0.0822954555477648,0.0914040427368922,0.1358921130397488,0.1112260420479622
2699,2699.0,0.0884137464756126,0.0978274031454917,0.1257247806539925,0.082573843459779,0.0818870421409205,0.102983753551044,0.0822659402213462,0.0913769386623833,0.1358656003683755,0.1110809513210542
2700,2700.0,0.0888582174624509,0.0980055420902665,0.1258811708477731,0.0825484418388139,0.0816045811449328,0.1027173507610624,0.0822438565524956,0.0913568242267501,0.1358301359075087,0.1109538791679456
2701,2701.0,0.0892682272745489,0.0982129512468008,0.1259676058181933,0.0825272354886967,0.0813614599642341,0.1024593724514261,0.0822286822121445,0.0913432016104613,0.1357869694807064,0.1108442944527874
2702,2702.0,0.0896431219312598,0.0984446295023531,0.1259902167378851,0.0825100169458438,0.0811561758291024,0.1022115559571969,0.0822198780108467,0.0913355578577454,0.1357373029488302,0.1107515442789361
2703,2703.0,0.089982664001555,0.0986958331644662,0.1259551599027244,0.0824965596149572,0.0809869978763324,0.1019753632617763,0.0822168949767097,0.0913333715197723,0.1356822829877063,0.1106748726939996
2704,2704.0,0.0905294175657976,0.0985378552316204,0.1261109768989722,0.0827290461905735,0.0810944315096399,0.101994418154662,0.082461605065783,0.0915785429608716,0.1341078436247192,0.1108558627973601
2705,2705.0,0.0910390121207684,0.0983950118244583,0.1262188403553435,0.0829623755981044,0.0812315594159021,0.1020248235099126,0.0827086100466732,0.0918257028705433,0.1325453075573214,0.1110487567009723
2706,2706.0,0.091510067621845,0.0982672179244831,0.1262824669912621,0.0831941302602831,0.0813940408887611,0.1020651402277391,0.0829552103803895,0.0920721808028334,0.1310091098166279,0.111250435085775
2707,2707.0,0.091941727419406,0.0981542465199759,0.1263056442224142,0.0834221501050231,0.0815777157568285,0.1021139740047058,0.0831989805283123,0.0923155801761573,0.1295119785473753,0.1114580027198011
2708,2708.0,0.0923336144858273,0.0980557450754349,0.1262921852169649,0.0836445284156208,0.0817786279319028,0.1021699847971289,0.0834377658075416,0.0925537748526782,0.128064978415112,0.111668795001788
2709,2709.0,0.0926100296478012,0.0978954940335514,0.1261701306128712,0.0837838479866269,0.0819172869857751,0.1021561372197809,0.0835939192763969,0.0927091457795537,0.1265260511559466,0.1126379573016956
2710,2710.0,0.0927838351982319,0.0976853501185577,0.1259556397701177,0.0838511007503697,0.082002610894106,0.1028528656087225,0.0836782218353064,0.0927925008765589,0.1249279372633193,0.1134699376847094
2711,2711.0,0.0935805870098024,0.0974351513096619,0.1256628484737453,0.0838555681126854,0.0820418271851136,0.1034376395889298,0.0836997628024228,0.0928129554284579,0.1232980310449973,0.114175629044183
2712,2712.0,0.0943366163448764,0.0972008556337939,0.1253519652315301,0.0838529344895442,0.0820886050070708,0.1040147079603752,0.0837140534767047,0.0928260454936929,0.1217547118946343,0.114859504467777
2713,2713.0,0.0945289546382722,0.0971780209292148,0.1237941418367123,0.0840387415105282,0.0823365256234681,0.1047738757950258,0.083916481175498,0.0930271818150833,0.1197852737774574,0.1166208028987394
2714,2714.0,0.0945843419835182,0.0971227857228976,0.1221924211012708,0.0841693433180715,0.082540051825754,0.1054187786976516,0.0840632641964198,0.0931726046808558,0.118490984010281,0.1182454244632791
2715,2715.0,0.0945258763119336,0.097006041984179,0.1205343095337222,0.0842160539825422,0.0826686873604162,0.1059643508423856,0.0841255987441478,0.093233530775014,0.1172272273657333,0.1204983230999256
2716,2716.0,0.094433709400099,0.096903289821868,0.1189102091511342,0.0842549773297847,0.0827968167570523,0.1064832514017516,0.0841794881387058,0.0932859823319596,0.1160717699161789,0.1226805057514653
2717,2717.0,0.0943121330411579,0.0968141575999472,0.1173329598388369,0.0842865028580494,0.0829232093354985,0.1069729585286925,0.0842252380014652,0.0933302822898445,0.115025336316614,0.1247772221898934
2718,2718.0,0.0941012013793076,0.0966740720824939,0.1157495464188215,0.0842469525298488,0.0829826722876869,0.1081366227003098,0.0841991022228758,0.0933027002448932,0.1140233859539326,0.1265837441798293
2719,2719.0,0.093814706514205,0.0964922767069834,0.1141791666888072,0.0841465766868588,0.0829840511994686,0.1091507060759141,0.0841112779776055,0.0932134474705862,0.1130742372608206,0.1288335534187501
2720,2720.0,0.0935125202642768,0.096324210962427,0.1126856716265446,0.0840419121884387,0.0829825912352169,0.1101189270002518,0.0840182629042257,0.0931190341170527,0.1122315521067025,0.1309653175948628
2721,2721.0,0.0931992336305048,0.0961701825431748,0.1112763077158813,0.0839344345451158,0.0829785908821777,0.1110361895092061,0.0839215062362812,0.0930209203757506,0.1114931109892204,0.1329695235726869
2722,2722.0,0.0928790895176111,0.0960303280008889,0.1099567554807638,0.0838254998478136,0.0829723441827602,0.1118984168192259,0.0838223496999078,0.0929204574228698,0.1108558739158852,0.1348388851122731
2723,2723.0,0.0925559751146369,0.0959046284932956,0.1087312292759887,0.0837163431489029,0.0829641382385964,0.1127024901771044,0.0837220248473122,0.0928188848090971,0.1103160928530158,0.1365681930420494
2724,2724.0,0.09223341859462,0.0957929255120015,0.1076025817605697,0.0836080782155338,0.0829542510336025,0.113446184244477,0.0836216517586426,0.0927173292266592,0.1098694200101942,0.138154159643699
2725,2725.0,0.0919145897344647,0.0956949364341897,0.1065724115407252,0.0835016985204858,0.0829429495659115,0.1141281000097205,0.0835222389883931,0.0926168045282472,0.1095110112938439,0.1395952593840181
2726,2726.0,0.0916023040567866,0.09561026976029,0.1056411725890963,0.0833980793368773,0.0829304882764701,0.1147475961453953,0.0834246846324241,0.0925182128724425,0.1092356243784812,0.1408915679517364
2727,2727.0,0.0912990301001145,0.0955384399166503,0.1048082841683776,0.0832979808054004,0.0829171077603476,0.1153047196531017,0.0833297783928672,0.0924223468715425,0.1090377109531609,0.1420446013784369
2728,2728.0,0.0910068994319147,0.0954788815186808,0.1040722401096855,0.0832020518461567,0.0829030337453734,0.1158001365605594,0.083238204520477,0.0923298926200657,0.1089115028031322,0.1430571568439544
2729,2729.0,0.0907277190300219,0.0954309630057944,0.103430716417404,0.0831108347915153,0.0828884763215824,0.1162350633587186,0.0831505455172605,0.0922414334855845,0.108851091482366,0.143933156589752
2730,2730.0,0.0904629856718244,0.0953939995746116,0.102880676291815,0.0830247706215625,0.0828736294040942,0.1166111997905277,0.0830672864863325,0.0921574545477442,0.1088505014211439,0.1446774961903437
2731,2731.0,0.0902139019865346,0.0953672653512737,0.1024184717775051,0.0829442046895288,0.0828586704114534,0.1169306635283036,0.0829888200207736,0.0911692566671682,0.1098128473032145,0.1452958982642442
2732,2732.0,0.0899813938437146,0.0953500047572298,0.1020399413584896,0.0828693928309427,0.0828437601411017,0.1171959272040717,0.0829154515287024,0.0901953255351176,0.110814030257246,0.1457947725433836
2733,2733.0,0.0898851763895933,0.0954604906545385,0.1018595505484766,0.082919555376093,0.0829480904425613,0.1176478534253706,0.0829664525167384,0.0893630214071081,0.1119592023655496,0.1449906068739704
2734,2734.0,0.0901387732060325,0.0957443673446151,0.10191881310419,0.0831412170686782,0.0832182177651603,0.1175489709611483,0.0831883998365143,0.0887260284335394,0.1119487034678056,0.144426508812316
2735,2735.0,0.0902764617696066,0.0959673544171797,0.1019790684993973,0.0833009088129266,0.0841899893386869,0.1173412469404966,0.083347876817556,0.0880570828646006,0.1118841030894936,0.1436559074500558
2736,2736.0,0.090423840635351,0.0961910032709501,0.1020973072038895,0.0834609229939215,0.0851489076376978,0.1170953350669574,0.0835072280316186,0.0874237617232103,0.1118291496901459,0.1428225437462577
2737,2737.0,0.0905784669843912,0.0964130112392679,0.1022665484996931,0.0836196272261785,0.0860866688066544,0.1168175132445547,0.0836648725432594,0.0868288357780277,0.1117834281058594,0.1419410275721135
2738,2738.0,0.0907380698049073,0.0974646556643287,0.102479999714719,0.0837755654622486,0.0869960109468725,0.116513750686399,0.0838194045776043,0.0862744147688837,0.111746472370971,0.1401916560030657
2739,2739.0,0.0909005554215464,0.0985024564562075,0.1027311053448946,0.08392745491939,0.087870682539824,0.1161896790916471,0.0839695900620393,0.085761992412266,0.1117177754578897,0.1384287082942953
2740,2740.0,0.09106401069853,0.0995174199703036,0.1030135888924032,0.084074181580924,0.0887054039243058,0.1158505700799061,0.0841143617967112,0.0852924930664881,0.1116967984535656,0.1366711715368623
2741,2741.0,0.0912267041170536,0.1005016802992545,0.1033214877300365,0.0842147944597961,0.0894958229073201,0.1164104093920833,0.0842528134392494,0.0848663194239239,0.1107738882280753,0.1349360800032073
2742,2742.0,0.0913870849287782,0.1014484651582851,0.1036491813404056,0.0843484988054837,0.0902384655391836,0.1169555219844832,0.0843841924824421,0.0844834006506775,0.1098666490239721,0.1332385400862889
2743,2743.0,0.0914680230105087,0.1022762966700396,0.1039156557343757,0.0843988908520908,0.0916882587862684,0.1173304142516444,0.0844321348200341,0.0840674828717921,0.1089068285554009,0.1315160144478452
2744,2744.0,0.0915448350726091,0.1030569736723099,0.1041925499078288,0.0844419797272413,0.0930781714727634,0.1176847229397829,0.0844726865173916,0.0836942069838022,0.1079774649716759,0.1298564087345949
2745,2745.0,0.0916171655964214,0.1037874048460216,0.1044760529410821,0.0844780648593292,0.0944002925278626,0.1180169633199195,0.0845061811215643,0.0833630415564983,0.1070848062201497,0.1282700270111511
2746,2746.0,0.0916847394305362,0.1044653104622936,0.104762668917823,0.08450748577134,0.0956481799041546,0.118326019819053,0.0845329893958291,0.0830730871980847,0.1062341084051178,0.1267654106957678
2747,2747.0,0.0917473565055823,0.105089164020707,0.1050492203839354,0.0845306146761612,0.0968167780957573,0.1186111202602924,0.084553511890434,0.0828231223452566,0.1054296824110811,0.1253494294107926
2748,2748.0,0.0918048863267159,0.1056581321914637,0.1053328482758209,0.0845478494854637,0.0979023300392234,0.1188718092450148,0.0845681719583991,0.0826116476959836,0.1046749453158803,0.1240273794660345
2749,2749.0,0.091857262321117,0.1061720138316216,0.1056110086719835,0.0845596072607062,0.0989022848399321,0.1191079210290245,0.0845774092417086,0.0824369289764031,0.1039724756005839,0.1228030882269194
2750,2750.0,0.0919044761115149,0.1066311787778391,0.1058814667180337,0.0845663181275424,0.0998152026641519,0.1193195522145529,0.084581673645995,0.0822970377807415,0.1033240712243544,0.1216790227352741
2751,2751.0,0.0913172011510352,0.1071763671899083,0.1062821482083825,0.0847082798080045,0.1000112874019189,0.1196468946894527,0.0847212799549779,0.0823297504084237,0.1028706698369076,0.1209361213509883
2752,2752.0,0.090731192630804,0.107667650711249,0.1066701498578224,0.0848446734780514,0.1001266950809344,0.1199492297741639,0.0848554237892236,0.0823916052249645,0.1024714310273656,0.1202919484254208
2753,2753.0,0.090152183991999,0.1090145979048118,0.1070428596339499,0.0849746920020241,0.1001683393302832,0.1202260348568581,0.0849833099578636,0.0824790694633125,0.1021249309260332,0.1188339819328645
2754,2754.0,0.0895852653328653,0.1102999911132568,0.1073980796263349,0.0850976727092902,0.1001431800504386,0.1204770948869102,0.0851042853657718,0.0825887075389035,0.1018293606631029,0.1174763627131256
2755,2755.0,0.0890348968420274,0.1114413742272539,0.1077340066134278,0.0852130895744477,0.1000581491871183,0.1198691404359504,0.0852178313349425,0.0827172056872573,0.1024916738664546,0.1162226322311198
2756,2756.0,0.0884408246234613,0.1123176085509821,0.1079851080617844,0.0852564422489534,0.0998559816432007,0.1191800499324869,0.085259452785455,0.0827972903555116,0.1031271746751423,0.115780067123022
2757,2757.0,0.087871052079818,0.1131195235433078,0.108215047818487,0.0852921959328197,0.0996081050698768,0.1184825201944972,0.0852936182623625,0.082890694352686,0.1037898816282377,0.115437361117907
2758,2758.0,0.0872739019140964,0.1143959825368985,0.108368697600189,0.0852658079333268,0.0992666240808755,0.1177294253878686,0.0852657866533112,0.0829402066509718,0.1044155019868242,0.1150780652556376
2759,2759.0,0.0867075339396123,0.1155922610471865,0.1085016004560239,0.0852332068482561,0.0988937644771051,0.1169833035169819,0.0852318865324381,0.0829991718467254,0.1050509387562172,0.114806332579453
2760,2760.0,0.0861745336169866,0.116704414337399,0.1086145020500202,0.0851953399970161,0.0984963927160803,0.1162509185069718,0.0851928637521342,0.0830660549982427,0.1056888559276422,0.1146161240975066
2761,2761.0,0.0856768941842598,0.1177297333966415,0.1087082734924216,0.0851531126247361,0.0980809337311366,0.1155382205218506,0.0851496208061455,0.0831393954784319,0.1063226262891818,0.1145011894751941
2762,2762.0,0.0852160559467693,0.1186666484574186,0.1087838900839637,0.085107383057243,0.0976533508345155,0.1148503678389808,0.0851030121405004,0.0832178141496241,0.106946326818209,0.1144551506727751
2763,2763.0,0.0847929471673663,0.1195146307689691,0.1088424111438169,0.085058958809733,0.0972191322463508,0.1141917544549659,0.085053840413821,0.0833000190060071,0.1075547274926849,0.1144715784962845
2764,2764.0,0.0843322684122786,0.1210316695406758,0.1088092034387942,0.0849328360169252,0.0967075261459211,0.1134902849980029,0.0849270960737199,0.0833090518047403,0.1079917591398047,0.1144683044291368
2765,2765.0,0.0839105652848073,0.1224538705569879,0.108761953740615,0.0848062275794594,0.0961995691636389,0.1128254415881382,0.0847999856431222,0.0833203212417832,0.1084065519821964,0.1145155132192509
2766,2766.0,0.0835831023084106,0.1232270450338312,0.1087574838005219,0.0847353932011211,0.0957549210124573,0.1122551551097055,0.0847287618903286,0.0833884360138795,0.1096213577960847,0.1139483438336591
2767,2767.0,0.0832393344933493,0.1244523199243401,0.1086871647377117,0.0846110682153853,0.0952673016863826,0.1116712771299505,0.0846041527806909,0.0834026348354072,0.1106923788745328,0.1133723673222491
2768,2768.0,0.082886161503472,0.1260539174199281,0.1085601161569155,0.0844416764346806,0.0947477159979962,0.1110828370806343,0.0844345744428214,0.0833699988150395,0.1116269464839632,0.1127960556645486
2769,2769.0,0.0825292460623496,0.1279662845232265,0.1083844719719306,0.0842346089325014,0.0942057469166037,0.1104973660453969,0.0842274100591125,0.08329672827336,0.1124317412475643,0.1122263959679539
2770,2770.0,0.0822100315695178,0.1297642206024313,0.1082043481850255,0.084033203956017,0.0936865524723196,0.1099579218331825,0.0840259898779853,0.0832251193679168,0.113186692502283,0.1117059196333206
2771,2771.0,0.0819279400750759,0.1314411893991598,0.1080219939942614,0.0838389093024227,0.0931930471458759,0.1094652962038112,0.0838317536809928,0.0831557220241405,0.1138892350864604,0.1112349130877987
2772,2772.0,0.0816820801941293,0.1329925179536925,0.1078394559819317,0.0836529568859655,0.0927275970787531,0.1090197335552923,0.0836459254316915,0.0830890090593024,0.1145375844413088,0.1108131394179323
2773,2773.0,0.0816528141706647,0.1334717838112303,0.1079799648567034,0.0843245654802897,0.092473578052217,0.1088025100225525,0.0836510494243321,0.0832069059716837,0.1153538698694062,0.10908295834092
2774,2774.0,0.0816554011532944,0.1338305264570232,0.1081205625893703,0.0849978887724998,0.0922490130266002,0.1086295898034672,0.0836646050689198,0.0833263986785646,0.1161122607832725,0.1074137536669875
2775,2775.0,0.0816866299715828,0.1340772107857878,0.1082598343168161,0.0856660220598851,0.0920532022520669,0.1084982717688619,0.0836856136438141,0.0841127993400929,0.1161442960585255,0.1058161198025663
2776,2776.0,0.0817433241537811,0.1342205757859393,0.1083965199222886,0.0863228030100543,0.0918852284112542,0.1084057088806345,0.0837131197702354,0.0848915531541888,0.1161222909062739,0.1042988760053494
2777,2777.0,0.0818223702216763,0.1342695197403375,0.1085295111619304,0.0869627990472272,0.0917439875491981,0.1083489512530296,0.0837461986317668,0.0856556372674543,0.1160518694207909,0.1028691557065886
2778,2778.0,0.0819207425260197,0.1342329953140136,0.1086578475599281,0.0875812887023317,0.0916282187766436,0.1083249859362609,0.0837839621662818,0.08639887780884,0.1159385774502543,0.1015325037594258
2779,2779.0,0.0820355247201232,0.1341199145893033,0.1095382869940418,0.0881742377170237,0.0907031992390325,0.1074974400190792,0.0838255642711371,0.0871159267301199,0.1166969258719658,0.100292979848173
2780,2780.0,0.0821639279930696,0.1339390640032921,0.1104049965845008,0.0887382706651974,0.0898091042082468,0.1067049470206976,0.0838702050682501,0.0878022327040918,0.1174139853443017,0.0991532664083516
2781,2781.0,0.0823033062042452,0.1336990290479704,0.1112506822197658,0.0892706388240231,0.0889517821839118,0.10595192657922,0.0839171342804238,0.0884540069657469,0.1180867141674761,0.0981147795272167
2782,2782.0,0.0824511680777154,0.1334081285098223,0.1120689894390036,0.0897691849908471,0.0881361290856257,0.1052419616433706,0.0839656537740304,0.0890681849437001,0.1187128181181735,0.097177781417711
2783,2783.0,0.0826051866285159,0.1330743579525121,0.1128544730116246,0.0902323059032015,0.0873661345517664,0.1045778463119452,0.0840151193259906,0.0896423844865423,0.1192906986441345,0.0963414931837666
2784,2784.0,0.0827632060034057,0.1327053420835289,0.1136025604665642,0.0906589128774096,0.08664493267123,0.1039616367778156,0.0840649416749495,0.090174861442356,0.1198193992825732,0.0956042067201669
2785,2785.0,0.0829232459262271,0.13230829559273,0.1143095105410411,0.0910483912375441,0.0859748561974895,0.1033947045565935,0.0841145869177175,0.090664463300286,0.1202985510158575,0.0949633947145134
2786,2786.0,0.083007746367201,0.1318142344314473,0.1157299432299327,0.0913248014856532,0.0852817357788451,0.1028020336634429,0.0840878187367284,0.0910348239757838,0.1205768020656548,0.0943400602653103
2787,2787.0,0.0830915980882843,0.1313059824965239,0.1170964877630904,0.0915648681486404,0.0846429888321554,0.1022603064926698,0.0840607279743498,0.0913623457985194,0.1208078236261794,0.0938068707795867
2788,2788.0,0.0831740274442553,0.130790041384673,0.1184008675107559,0.0917698249183879,0.084059565479692,0.1017698459437444,0.0840336177963444,0.0916480374355418,0.1209940284307534,0.0933601436558516
2789,2789.0,0.0832543523780653,0.130272339424706,0.1196362551540019,0.0919411332165223,0.0835317675955568,0.101330429959971,0.0840067612460548,0.0918932249890519,0.1211380361069262,0.0929956999291436
2790,2790.0,0.0832513940020064,0.1283919293547336,0.120524302253944,0.0920474777742564,0.0829787245311722,0.1008607621640861,0.0846690462148571,0.0920665399588989,0.1218671684153181,0.0933426553307268
2791,2791.0,0.0831910926484085,0.1264786113611815,0.1212265766796275,0.0920690167947782,0.0831403593670752,0.1003861468328422,0.0852702104264289,0.092148161728476,0.1223886984927003,0.0937011256684814
2792,2792.0,0.0831292361780119,0.1246042599657938,0.1218535340531226,0.0920634659910543,0.0833501813714715,0.099961275422538,0.0858598048638279,0.0921958939495648,0.1228665229097517,0.0941158252948633
2793,2793.0,0.0830665986672006,0.122069436308422,0.122406436505913,0.0920335898535466,0.0836012736074676,0.0995854222551828,0.0864330905600974,0.0922126482548033,0.1233002339883347,0.0952912699990317
2794,2794.0,0.083003884595124,0.1196083929946956,0.1228871605055415,0.0919821196770083,0.0838869981295437,0.0992574440381551,0.0869859655323878,0.0922013548927242,0.1236899059515104,0.096496773683309
2795,2795.0,0.0829966738135746,0.1172933074783322,0.1226387759979872,0.0919666746220531,0.084310924573761,0.0990307781135376,0.0875698871583191,0.092219876618625,0.124200881156023,0.0977722204677868
2796,2796.0,0.0829350924969196,0.1150283392303637,0.1222751392175055,0.0918794110226766,0.0846462022746722,0.0987931643069397,0.0880715159518723,0.0921606511020532,0.1245027327125067,0.0997077516844902
2797,2797.0,0.0828746440612865,0.1128805767558807,0.1218608623086445,0.0917778339187652,0.0849972444284998,0.0985975240940761,0.0885435154578002,0.0920814958718723,0.1247617061185513,0.1016245969846231
2798,2798.0,0.0828158197029295,0.1108597771022796,0.1214051520533307,0.0916643904318116,0.0853589641684139,0.0984416165177019,0.088984128609806,0.0919851954517451,0.1249794994551403,0.1035054565068412
2799,2799.0,0.0827590452577046,0.1096877376982938,0.1209167088887626,0.0915414016349894,0.0857266765384067,0.098323027389932,0.089392087911762,0.0911601416505816,0.1251580527958533,0.1053351202337138
2800,2800.0,0.0827046834787508,0.1086484457701445,0.1204036905375113,0.0914110519472538,0.0860961051517704,0.0982392107571836,0.0897665791556535,0.0903303174873543,0.1252995046068708,0.1071004111075067
2801,2801.0,0.0826530367172306,0.1077390194895297,0.1198736847017575,0.0912753809545735,0.0864633840980342,0.0981875275362821,0.090107204234848,0.0895044982399019,0.1254061505230522,0.10879011350479
2802,2802.0,0.0826043499390157,0.106955566554502,0.1193336901883092,0.0911362774973697,0.0868250555544456,0.0981652812182517,0.0904139435150234,0.0886905416091214,0.1254804046747192,0.1103948892492418
2803,2803.0,0.082698674153418,0.106433184299713,0.1173915044114688,0.091135335996527,0.0873179236952857,0.0983096107158459,0.0900577475539091,0.0880352610395135,0.1265737147457578,0.1120470433885608
2804,2804.0,0.0827948908931576,0.1060251153538128,0.1154655096140851,0.0911328755455435,0.0877980660448293,0.0984765410266521,0.0896749054016788,0.087403467604783,0.1276291860994643,0.1135994424159931
2805,2805.0,0.0828160911625457,0.1056482514996138,0.1134975890704289,0.0910533150681857,0.0881861961829529,0.0985863851904834,0.0891961525232089,0.0867233729500318,0.1293218660758532,0.1149707802766954
2806,2806.0,0.0828377464241055,0.1053714226846697,0.1115797963787457,0.0909733419900462,0.088555815847599,0.0987119351985809,0.0887040493380899,0.0860747899619913,0.1309574706492559,0.1162336315269155
2807,2807.0,0.0828504371168467,0.105178236184047,0.1097171391715975,0.0908846397928273,0.0881816366660259,0.0988412074572794,0.0881956943996802,0.0854518957947134,0.1332671095559953,0.1174320038609869
2808,2808.0,0.0828631745489655,0.1050705013895615,0.1079309722308441,0.0907972101686507,0.08779287921577,0.0989807787771736,0.0876860381909349,0.0848665922660364,0.1354927005560878,0.118519152655975
2809,2809.0,0.0838606751570514,0.1042831747209686,0.1063072657750111,0.0907875577322116,0.0874706464739598,0.0992039811147026,0.0872560649767325,0.0843967309231444,0.1360935860033908,0.1203403171228267
2810,2810.0,0.0847931789261182,0.1035189617592381,0.104722883947038,0.0907248744159737,0.0870883814240418,0.0993770924716008,0.086778979316634,0.0839123392877611,0.1370948589673415,0.1219884494842524
2811,2811.0,0.0857073110518277,0.1028326438127516,0.1032391886518689,0.0906645406905299,0.0867053604967767,0.0995528413818127,0.0863137138612803,0.0834691648549399,0.1380014130215807,0.1235138221766311
2812,2812.0,0.0865481483296394,0.1028423421784972,0.1018133291415563,0.0905593058864362,0.0862778704415527,0.0996815875532859,0.0858161201971317,0.0830198986011338,0.1385755592784419,0.1248658383923247
2813,2813.0,0.0873574690144221,0.1029212153844514,0.1004966375755746,0.0904575696024555,0.0858574902145751,0.0998096009410366,0.085337264224566,0.0826124995138365,0.13905908276938,0.1260911707597017
2814,2814.0,0.088130331558631,0.1030615572145337,0.0992913640751506,0.0903599993494165,0.085447712635289,0.0999356746895596,0.0848800607341509,0.0822468548672701,0.139456210536078,0.1271902343399203
2815,2815.0,0.0888626531508813,0.1032558173880306,0.0981984195687328,0.0902671542267553,0.0850515752147182,0.1000587420252924,0.0844469165125752,0.0819224456638272,0.1397716108732928,0.1281646653758939
2816,2816.0,0.0895094980037797,0.1034133281355322,0.0971758339353181,0.0901378235059941,0.0846300086445301,0.10013620624949,0.0839980904085043,0.0815967257845631,0.1404269691872674,0.1289755161450207
2817,2817.0,0.0901104453427324,0.1036111892921631,0.0962642971439402,0.0900144490541505,0.0842272715053884,0.100209353031064,0.0835771388712282,0.0813105834958527,0.1410067360971859,0.1296685361662941
2818,2818.0,0.0906273107398621,0.1037698577936794,0.0954250549724271,0.0898609042829688,0.0838087435196975,0.1002411179405787,0.083148719253558,0.0810261577556453,0.1418803201331783,0.1302118136084044
2819,2819.0,0.0910637422321119,0.1038924832140413,0.0946596788772392,0.0896821501688267,0.0833805975487012,0.1002357300128768,0.0827182710564417,0.0807465296632247,0.1424499632194016,0.1311708540071343
2820,2820.0,0.0914528306597531,0.1040402671365725,0.093997847776402,0.0895119069518676,0.082977488615346,0.100226370175663,0.0823197133845011,0.0805034274994424,0.1429462453729115,0.1320239024275405
2821,2821.0,0.0917954194449701,0.1042092158718307,0.0934358254814886,0.0893510259745426,0.0826009441052012,0.1002135292182604,0.0819538427619379,0.0802956296930723,0.1433715398654443,0.1327730275832513
2822,2822.0,0.0920927326641532,0.1043955234511907,0.0929692513348558,0.0892001798226618,0.0822520730210474,0.1001976836622622,0.0816210491900401,0.0801216837864369,0.1437286925181725,0.1334211305491791
2823,2823.0,0.092346324741714,0.1045955909144486,0.0925932462631419,0.0890598734751993,0.0819315967311268,0.1001792924230877,0.0813213528994601,0.0799799440486291,0.1440209459885491,0.1339718325146429
2824,2824.0,0.0925580318710391,0.1048060415985822,0.0923025134095722,0.0889304560151882,0.0816398805189155,0.1001587939814464,0.0810544411249719,0.0798686072601441,0.1442518676601055,0.1344293665600344
