,f_1,f_2,R_x
88,17.034662146364273,231,25-28*21-10-7-14-9*8-12-19-17-28-16-15-21*0-18*3-23-20-7-16-6-5-21*0-26-8-19*8-12-17-11-3-1-24-4-7-28-0*8-12-19-22-25-7-27-29-2*14-24*3-9-23-14-11-17-22-18-0-13-6-15-10-2*21-6*29-10*
89,17.053396072013093,226,25-28*21-10-7-14-9*8-12-19-17-28-16-15-21*0-18*3-23-20-7-16-6-5-21*0-26-8*8-12-17-11-3-1-24-4-7-28-0*8-12-19-22-25-7-27-29-2*14-24*3-9-23-14-11-17-22-18-0-13-6-15-10-2*21-6*29-10*
90,17.097235211596914,223,25-28*21-10-7-14-9*8-12-19-17-28-16-15-21*0-18*3-23-20-7-16-6-5*0-26-8*8-12-17-11-3-1-24-4-7-28-0*8-12-19-22-25-7-27-29-2*14-24*3-9-23-14-11-17-22-18-0-13-6-15-10-2*21-6*29-10*
93,17.109334814122047,220,25-28*21-10-7-14-9*12-19-17-28-16-15-21*0-18*3-23-20-7-16-6-5*0-26-8*8-12-19-17-11-3-1-24-4-7-28-0*8-12-19-22-25-7-27-29-2*14-24*3-9-23-14-11-17-22-18-0-13-6-15-10-2*21-6*29-10*
91,17.116378302548515,219,25-28*21-10-7-14-9*12-19-17-28-16-15-21*0-18*3-23-20-7-16-6-5*0-26-8*8-12-17-11-3-1-24-4-7-28-0*8-12-19-22-25-7-27-29-2*14-24*3-9-23-14-11-17-22-18-0-13-6-15-10-2*21-6*29-10*
92,17.176700958615854,217,25-28*21-10-7-14-9*12-19-17-28-16-15-21*0-18*3-23-20-7-16-6-5*0-26-8*8-12-17-11-3-1-24-4-7-28-0*8-12-19-22-25-7-27-29-2*14-24*9-23-14-11-17-22-18-0-13-6-15-10-2*21-6*29-10*
94,17.17842529810615,215,25-28*21-10-7-14-9*12-19-17-28-16-15-21*0-18*3-23-20-7-16-6-5*0-26*8-12-19-17-11-3-1-24-4-7-28-0*8-12-19-22-25-7-27-29-2*14-24*3-9-23-14-11-17-22-18-0-13-6-15-10-2*21-6*29-10*
70,17.220598550385784,214,25-7*5-21-10-27-7-14*12-19-22-25-7-27-29-2*19-17*3-23-20-7-16-6-5*3-1-24-4-7-28-0-18*0-12*22-0-26-8-12-17-28-16-15-21*20-14-24*1-3-9-23-14-11-17-22-18-0-13-6-10-15-2*21-6*29-10*
95,17.26440846387655,211,25-28*21-10-7-14-9*12-19-17-28-16-15-21*0-18*3-23-20-7-16-6-5*0-26*12-19-17-11-3-1-24-4-7-28-0*8-12-19-22-25-7-27-29-2*14-24*3-9-23-14-11-17-22-18-0-13-6-15-10-2*21-6*29-10*
102,17.33116086041618,210,25-28*21-10-27-7-14-11*17-28-16*0-22*1-9-23-14-11-17-22-18-0-13-6-15-10-2*25-0-12-19-17-11-3-1-24-4-7-16-6-5*22-0*8-19-22-25-7-2-29*14-24*3-23-20-7-28-0-26*21-6*16-27-15*
101,17.33604161795651,208,25-28*21-10-27-7-14-11*17-28-16*0-22*1-9-23-14-11-17-22-18-0-13-6-15-10-2*0-12-19-17-11-3-1-24-4-7-16-6-5-21*22-0*8-19-22-25-7-2-29*14-24*3-23-20-7-28-0-26*21-6*27-16-15*
96,17.355155482815057,206,25-28*5-21-10-27-7-14-9*12-19-17-28-16*0-22*23-20-7-28-0*0-12-17-11-3-1-24-4-7-16-6-5*22-0-26*8-12-19-22-25-7-2-29*14-24*3-9-23-14-11-17-22-18-0-13-6-15-10-2*21-6*29-10*
103,17.378361000701425,204,25-28*21-10-27-7-14-11*17-28-16*0-22*1-9-23-14-11-17-22-18-0-13-6-15-10-2*25-0-12-19-17-11-3-1-24-4-7-16-6-5*22-0*8-19-22-25-7-2-29*14-24*3-23-20-7-28-0-26*21-6*16-27*
97,17.420797287818566,201,25-28*5-21-10-27-7-14*12-19-17-28-16*0-22*23-14-11-17-22-18-0-13-6-15-10-2*0-12-17-11-3-1-24-4-7-16-6-5*22-0*8-12-19-22-25-7-2-29*14-24*3-9-23-20-7-28-0-26*21-6*29-10*
104,17.433481412204817,199,25-28*21-10-27-7-14-11*17-28-16*0-22*1-9-23-14-11-17-22-18-0-13-6-15-10-2*0-12-19-17-11-3-1-24-4-7-16-6-5*22-0*8-19-22-25-7-2-29*14-24*3-23-20-7-28-0-26*21-6*16-27*
99,17.493628711713818,198,25-28*21-10-27-7-14*17-28-16*0-22*1-9-23-14-11-17-22-18-0-13-6-15-10-2*0-12-19-17-11-3-1-24-4-7-16-6-5*22-0*8-19-22-25-7-2-29*14-24*3-23-20-7-28-0-26*21-6*29-10-15*
101,17.53980593874211,196,20-24-4*29-2-7-14-23-9-3-11-17-22-18-0-13-6-21*1-3-24-7-16-6-5*7-4*15-6-10-2-29*19-18*2-27*28-16*21-15-10-27-7-28-17-19-12-8-26-0-18*18-0-25-7-20-14-11*0-12*28-25*
102,17.562543839139583,195,20-24-4*29-2-7-14-23-9-3-11-17-22-18-0-13-6-21*1-3-24-7-16-6-5*7-4*15-6-10-2-29*19-18*2-27*28-16*21-15-10-27-7-28-17-19-12-8-26-0*18-0-25-7-20-14-11*0-12*28-25*
105,17.571603927986907,194,25-28*21-10-27-7-14-11*28-16*0-22*1-9-23-14-11-17-22-18-0-13-6-15-10-2*0-12-19-17-11-3-1-24-4-7-16-6-5*22-0*8-19-22-25-7-2-29*14-24*3-23-20-7-28-0-26*21-6*16-27*
98,17.580780921206454,193,25-28*21-10-27-7-14*17-28-16*0-22*23-14-11-17-22-18-0-13-6-15-10-2*0-12-19-17-11-3-1-24-4-7-16-6-5*22-0*8-19-22-25-7-2-29*14-24*3-9-23-20-7-28-0-26*21-6*29-10*
106,17.65495674538228,189,25-28*21-10-27-7-14*28-16*0-22*1-9-23-14-11-17-22-18-0-13-6-15-10-2*0-12-19-17-11-3-1-24-4-7-16-6-5*22-0*8-19-22-25-7-2-29*14-24*3-23-20-7-28-0-26*21-6*16-27*
104,17.728840308627543,188,20-24-4*29-2-7-14-23-9-3-11-17-22-18-0-13-6-21*1-3-24-7-16-6-5*7-4*6-10-2*19-18*2-27*28-16*21-15-10-27-7-28-17-19-12-8-26-0*18-0-25-7-20-14-11*0-12*28-25*
68,17.745849894786065,187,28-25*21-10-27-7-14*12-17*28-16-27*1-3-23-20-7-16-6-5*1-3-24-4-7-28-0-18-22*25-0*0-26-8-12-19-22-25-7-2-29*24-14*1-9-23-14-11-17-22-0-13-6-15-10-2*21-6*27-2*
107,17.813245265372924,186,24-4*29-2-7-14-23-9-3-11-17-22-18-0-13-6-21*9-1-3-24-7-16-6-5*7-4*6-15-2*0-18*2-27*28-16*21-15-10-27-7-28-17-19-12-8-26-0-22*19-18-0-25-7-20-24*0-12*28-25*
108,17.83747369651625,185,24-4*29-2-7-14-23-9-3-11-17-22-18-0-13-6-21*9-1-3-24-7-16-6-5*7-4*6-10-2*0-18*2-27*28-16*21-15-10-27-7-28-17-19-12-8-26-0-22*19-18-0-25-7-20-24*0-12*28-25*
109,17.84428337619827,184,24-4*29-2-7-14-23-9-3-11-17-22-18-0-13-6-21*9-1-3-24-7-16-6-5*7-4*6-15-2*0-18*2-27*28-16*21-15-10-27-7-28-17-19-12-8-26-0*19-18-0-25-7-20-24*0-12*28-25*
105,17.9070610240823,183,20-24-4*29-2-7-14-23-9-3-11-17-22-18-0-13-6-21*1-3-24-7-16-6-5*7-4*6-10-2*19-18*2-27*28-16*21-15-10-27-7-28-17-19-12-8-26-0*18-0-25-7-20-14*0-12*28-25*
110,17.9328968903437,180,24-4*29-2-7-14-23-9-3-11-17-22-18-0-13-6-21*9-1-3-24-7-16-6-5*7-4*6-15-2*0-18*2-27*28-16*21-15-10-27-7-28-17-19-12-8-26-0*18-0-25-7-20-24*0-12*28-25*
106,17.9970189385083,178,24-4*29-2-7-14-23-9-3-11-17-22-18-0-13-6-21*1-3-24-7-16-6-5*7-4*6-15-2*0-18*2-27*28-16*21-15-10-27-7-28-17-19-12-8-26-0*18-0-25-7-20-24*0-12*28-25*
111,18.02083820434884,177,24-4*29-2-7-14-23-9-3-11-17-22-18-0-13-6-21*1-3-24-7-16-6-5*7-4*6-15-2-29*0-18*2-27*28-16*21-15-10-27-7-28-17-19-12-8-26-0*18-0-25-7-20*0-12*28-25*
112,18.07186696282441,176,24-4*29-2-7-14-23-9-3-11-17-22-0-13-6-21*1-3-24-7-16-6-5*7-4*6-15-2-29*0-18*2-27*28-16*21-15-10-27-7-28-17-19-12-8-26-0*18-0-25-7-20*0-12*28-25*
113,18.09352349777882,175,24-4*29-2-7-14-23-9-3-11-17-22-0-13-6-21*1-3-24-7-16-6-5*7-4*6-10-2-29*0-18*2-27*28-16*21-15-10-27-7-28-17-19-12-8-26-0*18-0-25-7-20*0-12*28-25*
114,18.177373158756136,173,24-4*29-2-7-14-23-9-3-11-17-22-0-13-6-21*1-3-24-7-16-6-5*7-4*6-10-2*0-18*2-27*28-16*21-15-10-27-7-28-17-19-12-8-26-0*18-0-25-7-20*0-12*28-25*
93,18.18283843815759,172,24-4*29-2-7-14-23-9-3-11-17-22-0-13-6-21*1-3-24-7-16-6-5*7-4*6-10*19-0*2-10*16-27*21-15-10-27-7-28-17-19-12-8-26-0*18-0-25-7-20-24*0-12*28-25*
92,18.28188566752397,169,24-4*29-2-7-14-23-9-3-11-17-22-0-13-6-21*1-3-24-7-16-6-5*7-4*6-10*19-0*2-10*16-27*21-15-10-27-7-28-17-19-12-8-26-0*18-0-25-7-20*0-12*28-25*
115,18.38107902735562,168,24-4*29-2-7-14-23-9-3-11-17-22-0-13-6-21*1-3-24-7-16-6-5*7-4*10-2*0-18*2-27*28-16*21-15-10-27-7-28-17-19-12-8-26-0*18-0-25-7-20*0-12*28-25*
89,18.468377367313536,167,24-4*29-2-7-14-23-9-3-11-17-22-0-13-6-21*1-3-24-7-16-6-5*7-4*15-2*0-22*16-27*16-27*21-15-10-27-7-28-17-19-12-8-26-0*18-0-25-7-20-24*0-22*28-25*
88,18.50403320084171,166,24-4*29-2-7-14-23-9-3-11-17-22-0-13-6-21*1-3-24-7-16-6-5*7-4*15-2*12-22*16-27*16-27*21-15-10-27-7-28-17-19-12-8-26-0*18-0-25-7-20*0-22*28-25*
90,18.54345920037409,164,24-4*29-2-7-14-23-9-3-11-17-22-0-13-6-21*1-3-24-7-16-6-5*7-4*15-2*0-22*16-27*16-27*21-15-10-27-7-28-17-19-12-8-26-0*18-0-25-7-20*18-22*28-25*
86,18.74435936404021,162,12-19*6-10*10-2-29-27-7-25-22-19-8*15-10-7*26-0*14-9*3-4-24-20-7-28-0-12*9-3-11-17-22-0-13-6-21-5*19-17*2-29*9-1-3-23-14-7-16-6-5*0-18-22*
87,18.8031914893617,160,12-19*6-10*10-2-29-27-7-25-22-19-8*15-10-7*26-0*14-9*3-4-24-20-7-28-0-12*9-3-11-17-22-0-13-6-21-5*19-17*2-29*1-3-23-14-7-16-6-5*0-18-22*
90,18.867138180967967,157,12-19*5-6-15-10-2-29-27-7-25-22-19-8*16-27*15-10*26-0-28-7-20-24-4*14-9*12-0*9-3-11-17-22-18-0-13-6*19-17*2-29*4-24-1-3-23-14-7-16-6-21-5*0-18*
91,18.93365676876315,155,12-19*5-6-15-10-2-29-27-7-25-22-19-8*16-27*15-10*26-0-28-7-20-24-4*14-9*12-0*9-3-11-17-22-18-0-13-6*19-17*2-29*24-1-3-23-14-7-16-6-21-5*0-18*
89,19.01133972410568,152,12-19*6-15-10-2-29-27-7-25-22-19-8*16-27*15-10*26-0-28-7-20-24-4*14-9*12-0*9-3-11-17-22-18-0-13-6*19-17*2-29*4-24-1-3-23-14-7-16-6-21-5*0-18*
92,19.077858311900865,150,12-19*6-15-10-2-29-27-7-25-22-19-8*16-27*15-10*26-0-28-7-20-24-4*14-9*12-0*9-3-11-17-22-18-0-13-6*19-17*2-29*24-1-3-23-14-7-16-6-21-5*0-18*
88,19.147357961187748,149,12-19*6-15-10-2-29-27-7-25-22-19-8*16-27*15-10*26-0*14-9*4-24-20-7-28-0-12*9-3-11-17-22-0-13-6-21-5*19-17*2-29*24-1-3-23-14-7-16-6*0-18*
96,19.218815758709376,148,12-19*6-15*16-27*15-10-2*26-0-28-7-20-24-4*24-3*12-0-18*3-11-17-22-18-0-13-6-10*19-17*29-2-27-7-25-22-19-12-8*5-21-6-16-7-14-23-3-1-9*0-18*
95,19.222147533317745,147,12-19*6-15*16-27*15-10-2*26-0-28-7-20-24-4*24-3*12-0*3-11-17-22-18-0-13-6-10*19-17*29-2-27-7-25-22-19-12-8*5-21-6-16-7-14-23-3-1-9*0-18*
94,19.3287643207856,146,12-19*6-15*16-27*15-10-2*26-0-28-7-20-24-4*24-3*12-0*3-11-17-22-0-13-6-10*19-17*29-2-27-7-25-22-19-12-8*5-21-6-16-7-14-23-3-1-9*0-18*
93,19.476414542903903,144,12-19*6-10-15*16-27*15-2*26-0-28-7-20-24-4*24-1*12-0*9-3-11-17-22-0-13-6*19-17*29-2-27-7-25-22-19-12-8*5-21-6-16-7-14-23-3-1-9*0-18*
97,19.54129646948796,143,12-19*6-15*16-27*15-10-2*26-0-28-7-20-24-4*24-3*12-0-18*3-11-17-22-18-0-13-6*19-17*29-2-27-7-25-22-19-12-8*5-21-6-16-7-14-23-3-1-9*0-18*
98,19.64274023848492,142,12-19*6-15*16-27*15-10-2*26-0-28-7-20-24-4*24-3*12-0-18*3-11-17-22-0-13-6*19-17*29-2-27-7-25-22-19-12-8*5-21-6-16-7-14-23-3-1-9*0-18*
99,19.65709025017536,141,12-19*6-15*16-27*15-10-2*26-0-28-7-20-24-4*24-3*12-0*3-11-17-22-0-13-6*19-17*29-2-27-7-25-22-19-12-8*5-21-6-16-7-14-23-3-1-9*0-18*
104,19.71162613981763,140,12-19*6-15*16-27*15-10-2*26-0*24-1-3*12-0*14-11-17-22-0-13-6*19-17*29-2-27-7-25-22-19-12-8*5-21-6-16-7-14-23-9-1-3*18-0-28-7-20-24-4*
103,19.77767711012392,139,12-19*6-15*16-27*15-10-2*26-0*24-3*12-0*14-11-17-22-0-13-6*19-17*29-2-27-7-25-22-19-12-8*5-21-6-16-7-14-23-9-1-3*18-0-28-7-20-24-4*
102,19.911269581482347,138,12-19*6-15*16-27*15-10-2*26-0*24-3*12-0*14-11-17-22-0-13-6*19-17*29-2-27-7-25-22-19-8*5-21-6-16-7-14-23-9-1-3*18-0-28-7-20-24-4*
69,20.135462941314007,137,22-12-8*6-10-2*6-15*22-25-7-27-2*26-0*24-14*24-4-7-28-0-19*1-3-23-14-20-7-16-6-21*0-18*2-29*9-14-11-17-22-0-13-6-5*0-18*
100,20.185556464811786,134,12-19*6-15*16-27*15-10-2*26-0*1-3*12-0*14-11-17-22-0-13-6*19-17*29-2-27-7-25-22-19-8*5-21-6-16-7-14-23-3-1-9*18-0-28-7-20-24-4*
124,20.477115969137245,133,22-0-26*7-16-6-21-5*0-18*25-28*17-22-0-13-6-10-2-29*29-27-7*7-4-24-20*19-0*14-11-17*15-10-27-7*8-12-0-25-7-20-14-23-3-1-9*25-28*
26,20.52463759644611,132,16-7*18-0-25-7-20-24-1-3*19-0*0-12-8*29-2-7*1-9-23-14-11-17-22-0-13-6-10-15*28-25*17-19*5-21-10-27-7-14*4-7*16-6*26-0*
117,20.597410568155247,131,0-26*7-16-6-21-5*0-18*25-28*17-22-0-25-7-20-14-23-3-1-9*29-2-27-7*7-20-24-4*19-0*14-11-17-0*27-10-15*29-2-10-6-13-0-12-8*25-28*
28,20.614040215104044,130,16-7*18-0-25-7-20-24-1-3*19-0*0-12-8*29-2-7*1-9-23-14-11-17-22-0-13-6-10-15*28-25*17-19*5-21-10-27-7-20-14*4-24*16-6*26-0*
29,20.685030395136778,129,16-7*18-0-25-7-24-1-3*19-0*0-12-8*29-2-7*1-9-23-14-11-17-22-0-13-6-10-15*28-25*17-19*5-21-10-27-7-20-14*4-24*16-6*26-0*
68,20.69414893617021,127,22-12-8*6-10-2*6-15*19-22*26-0*7-28*5-6-13-0-22-17-11-14-24-4*1-3-23-14-20-7-16-6-21*0-18*2-29*9-14*18-22-25-7-27-2*
131,20.89765022211831,126,0-26*7-16-6-21-5*0-18*25-28*11-17-22-18-0-25-7-20-14-23-3-1-9*29-27*7-4-24-20*19-0*14-11*15-10-6-13-0-12-8*2-10-27-7*25-28*
118,20.9523030161328,125,0-26*7-16-6-21-5*0-18*25-28*17-22-0-25-7-20-14-23-3-1-9*29-27-7*7-20-24-4*19-0*14-11-17*27-10-15*29-2-10-6-13-0-12-8*25-28*
126,21.033726911386484,124,22-0-26*7-16-6-21-5*0-18*25-28*17-22-0-13-6-10-2-29*29-27*4-24-20*19-0*14-11-17*15-10-27-7*8-12-0-25-7-20-14-23-3-1-9*25-28*
127,21.036064998830955,122,0-26*7-16-6-21-5*0-18*25-28*17-22-0-13-6-10-2-29*29-27*4-24-20*19-0*14-11-17*15-10-27-7*8-12-0-25-7-20-14-23-3-1-9*25-28*
130,21.244067103109657,121,0-26*7-16-6-21-5*0-18*25-28*11-17-22-18-0-25-7-20-14-23-3-1-9*29-27*4-24-20*19-0*14-11*15-10-6-13-0-12-8*2-10-27-7*25-28*
113,21.33931494037877,120,0-26*7-16-6-21-5*0-18*25-28*11-17-22-0-25-7-20-14-23-3-1-9*29-2-27-7*20-24-4*19-0*14-11*27-10*8-12-0-13-6-15-10*16-7*
119,21.51078442833762,119,0-26*7-16-6-21-5*0-18*25-28*17-22-0-25-7-20-14-23-3-1-9*29-27*7-4-24*19-0*11-17*15-10-27-7*29-2-10-6-13-0-12-8*25-28*
129,21.53565583352817,118,0-26*7-16-6-21-5*0-18*25-28*17-22-18-0-25-7-20-14-23-3-1-9*29-27*4-24-20*19-0*14-11*15-10-27-7*8-12-0-13-6-10-2-29*25-28*
128,21.637479541734866,117,0-26*7-16-6-21-5*0-18*25-28*17-22-0-25-7-20-14-23-3-1-9*29-27*4-24-20*19-0*14-11*15-10-27-7*8-12-0-13-6-10-2-29*25-28*
132,21.810614916997896,116,0-26*7-16-6-21-5*0-18*25-28*17-22-18-0-25-7-20-14-23-3-1-9*29-27*4-24-20*19-0*14-11*15-10-6-13-0-12-8*2-10-27-7*25-28*
133,21.92629179331307,115,0-26*7-16-6-21-5*0-18*25-28*17-22-0-25-7-20-14-23-3-1-9*29-27*4-24-20*19-0*14-11*15-10-6-13-0-12-8*2-10-27-7*25-28*
150,21.99634673836801,114,19-22*18-0-26*7-4-24*17-22*11-25*15-10*1-3-23-14-20-7-25-22-0-13-6-10-21-5*16-7*20-24*9-23*25-28-7-27-10-2-29*22-12-8*
149,22.17260930558803,112,19-22*18-0-26*4-7*17-22*11-25*15-10*1-3-23-14-20-7-25-22-0-13-6-10-21-5*16-7*20-24*9-23*25-28-7-27-10-2-29*22-12-8*
152,22.30433130699088,111,19-22*18-0-26*4-24*17-22*11-25*15-10*1-3-23-14-20-7-25-22-0-13-6-10-21-5*16-7*20-24-4*9-23*25-28-7-27-10-2-29*22-12-8*
141,22.360620762216502,110,22-19-12-8*18-0-26*7-27-10-2-29*22-17*17-11-14*15-10*9-1-3-23-14-20-7-25-22-0-13-6-10-21-5*16-7*20-4*14-24*25-28*22-0*
109,22.55953355155483,107,0-26*6-10-15*0-18*25-28*11-17-22-0-12-8*29-2*20-24-4*19-0*5-21-6-13-0-25-7-20-14-23-3-1-9*7-27-2-10*14-24*16-7*
104,22.89443535188216,106,0-26*21-10-2*0-18*25-28*11-17-22-0-12-8*15-10*20-4*19-0*5-21-6-13-0-25-7-20-14-23-3-1-9*29-2-27-7*14-24*16-7*
140,22.97831423895253,105,22-19-12-8*18-0-26*7-27-10-2-29*22-17*17-11*15-10*9-1-3-23-14-20-7-25-22-0-13-6-10-21-5*16-7*20-4*14-24*25-28*22-0*
108,23.159457563712884,104,0-26*6-10-15*0-18*25-28*11-17-22-0-12-8*29-2*24-4*19-0*5-21-6-13-0-25-7-20-14-23-3-1-9*7-27-2-10*14-24*16-7*
6,23.60696750058452,103,16-7*18-0*19-22-0-25-7-20-24-3-1-9-23*0-13-6-10-21-5*29-2-10-27-7*8-12-19*28-25*11-17-22*24-14*24-4*15-10*26-0*
106,23.702770633621697,102,0-26*10-15*0-18*25-28*11-17-22-0-12-8*29-2*20-24-4*19-0*5-21-6-13-0-25-7-20-14-23-3-1-9*7-27-2-10*14-24*16-7*
105,23.870148468552724,101,0-26*10-15*0-18*25-28*11-17-22-0-12-8*29-2*20-4*19-0*5-21-6-13-0-25-7-20-14-23-3-1-9*7-27-2-10*14-24*16-7*
107,24.302694645779752,99,0-26*10-15*0-18*25-28*11-17-22-0-12-8*29-2*24-4*19-0*5-21-6-13-0-25-7-20-14-23-3-1-9*7-27-2-10*14-24*16-7*
5,25.13721650689736,98,16-7*18-0*19-22-0-25-7-20-24-3-1-9-23*0-13-6-21-5*29-2-10-27-7*8-12-19*28-25*11-17-22*24-14*24-4*15-10*26-0*
135,25.362462006079028,97,12-8*18-0*7-27-10-2-29*22-17*17-11*15-10*9-1-3-23-14-20-7-25-22-0-13-6-21-5*16-7*24-4*14-24*25-28*19-12-0-26*
